fips,geo_name,individual_party,is_incumbent,name,party,rank,reporting_pct,state,vote_pct,votes
29153,Ozark County,,False,P. Kinder,Republican,3,100.0,Missouri,17.0,279.0
29153,Ozark County,,False,C. Hanaway,Republican,4,100.0,Missouri,14.2,234.0
29153,Ozark County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29155,Pemiscot County,,False,C. Koster,Democratic,1,100.0,Missouri,61.8,254.0
29155,Pemiscot County,,False,E. Morrison,Democratic,2,100.0,Missouri,17.8,73.0
29155,Pemiscot County,,False,C. Wheeler,Democratic,3,100.0,Missouri,10.7,44.0
29155,Pemiscot County,,False,L. Steinman,Democratic,4,100.0,Missouri,9.7,40.0
29155,Pemiscot County,,False,E. Greitens,Republican,1,100.0,Missouri,47.6,457.0
29155,Pemiscot County,,False,P. Kinder,Republican,2,100.0,Missouri,30.3,291.0
29155,Pemiscot County,,False,J. Brunner,Republican,3,100.0,Missouri,17.0,163.0
29155,Pemiscot County,,False,C. Hanaway,Republican,4,100.0,Missouri,5.2,50.0
29155,Pemiscot County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29157,Perry County,,False,C. Koster,Democratic,1,100.0,Missouri,75.3,229.0
29157,Perry County,,False,E. Morrison,Democratic,2,100.0,Missouri,10.9,33.0
29157,Perry County,,False,C. Wheeler,Democratic,3,100.0,Missouri,10.5,32.0
29157,Perry County,,False,L. Steinman,Democratic,4,100.0,Missouri,3.3,10.0
29157,Perry County,,False,P. Kinder,Republican,1,100.0,Missouri,36.7,1355.0
29157,Perry County,,False,E. Greitens,Republican,2,100.0,Missouri,34.7,1284.0
29157,Perry County,,False,J. Brunner,Republican,3,100.0,Missouri,15.1,557.0
29157,Perry County,,False,C. Hanaway,Republican,4,100.0,Missouri,13.5,500.0
29157,Perry County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29159,Pettis County,,False,C. Koster,Democratic,1,100.0,Missouri,72.8,847.0
29159,Pettis County,,False,E. Morrison,Democratic,2,100.0,Missouri,12.9,150.0
29159,Pettis County,,False,C. Wheeler,Democratic,3,100.0,Missouri,9.8,114.0
29159,Pettis County,,False,L. Steinman,Democratic,4,100.0,Missouri,4.6,53.0
29159,Pettis County,,False,E. Greitens,Republican,1,100.0,Missouri,37.6,2080.0
29159,Pettis County,,False,P. Kinder,Republican,2,100.0,Missouri,24.8,1371.0
29159,Pettis County,,False,C. Hanaway,Republican,3,100.0,Missouri,20.5,1131.0
29159,Pettis County,,False,J. Brunner,Republican,4,100.0,Missouri,17.1,945.0
29159,Pettis County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29161,Phelps County,,False,C. Koster,Democratic,1,100.0,Missouri,82.5,1088.0
29161,Phelps County,,False,E. Morrison,Democratic,2,100.0,Missouri,9.2,121.0
29161,Phelps County,,False,C. Wheeler,Democratic,3,100.0,Missouri,4.9,64.0
29161,Phelps County,,False,L. Steinman,Democratic,4,100.0,Missouri,3.4,45.0
29161,Phelps County,,False,E. Greitens,Republican,1,100.0,Missouri,45.0,2572.0
29161,Phelps County,,False,J. Brunner,Republican,2,100.0,Missouri,21.8,1247.0
29161,Phelps County,,False,C. Hanaway,Republican,3,100.0,Missouri,17.2,982.0
29161,Phelps County,,False,P. Kinder,Republican,4,100.0,Missouri,15.9,911.0
29161,Phelps County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29163,Pike County,,False,C. Koster,Democratic,1,100.0,Missouri,77.2,780.0
29163,Pike County,,False,E. Morrison,Democratic,2,100.0,Missouri,9.7,98.0
29163,Pike County,,False,C. Wheeler,Democratic,3,100.0,Missouri,7.9,80.0
29163,Pike County,,False,L. Steinman,Democratic,4,100.0,Missouri,5.2,53.0
29163,Pike County,,False,E. Greitens,Republican,1,100.0,Missouri,37.2,763.0
29163,Pike County,,False,C. Hanaway,Republican,2,100.0,Missouri,21.9,449.0
29163,Pike County,,False,J. Brunner,Republican,3,100.0,Missouri,21.0,431.0
29163,Pike County,,False,P. Kinder,Republican,4,100.0,Missouri,19.8,406.0
29163,Pike County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29165,Platte County,,False,C. Koster,Democratic,1,100.0,Missouri,76.5,2991.0
29165,Platte County,,False,C. Wheeler,Democratic,2,100.0,Missouri,11.6,455.0
29165,Platte County,,False,E. Morrison,Democratic,3,100.0,Missouri,9.0,351.0
29165,Platte County,,False,L. Steinman,Democratic,4,100.0,Missouri,2.9,112.0
29165,Platte County,,False,E. Greitens,Republican,1,100.0,Missouri,37.1,3136.0
29165,Platte County,,False,J. Brunner,Republican,2,100.0,Missouri,24.1,2038.0
29165,Platte County,,False,P. Kinder,Republican,3,100.0,Missouri,19.6,1654.0
29165,Platte County,,False,C. Hanaway,Republican,4,100.0,Missouri,19.2,1619.0
29165,Platte County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29167,Polk County,,False,C. Koster,Democratic,1,100.0,Missouri,78.7,415.0
29167,Polk County,,False,E. Morrison,Democratic,2,100.0,Missouri,12.3,65.0
29167,Polk County,,False,C. Wheeler,Democratic,3,100.0,Missouri,4.9,26.0
29167,Polk County,,False,L. Steinman,Democratic,4,100.0,Missouri,4.0,21.0
29167,Polk County,,False,J. Brunner,Republican,1,100.0,Missouri,32.8,2079.0
29167,Polk County,,False,E. Greitens,Republican,2,100.0,Missouri,29.3,1858.0
29167,Polk County,,False,P. Kinder,Republican,3,100.0,Missouri,21.5,1361.0
29167,Polk County,,False,C. Hanaway,Republican,4,100.0,Missouri,16.4,1036.0
29167,Polk County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29169,Pulaski County,,False,C. Koster,Democratic,1,100.0,Missouri,75.4,468.0
29169,Pulaski County,,False,E. Morrison,Democratic,2,100.0,Missouri,13.0,81.0
29169,Pulaski County,,False,C. Wheeler,Democratic,3,100.0,Missouri,7.1,44.0
29169,Pulaski County,,False,L. Steinman,Democratic,4,100.0,Missouri,4.5,28.0
29169,Pulaski County,,False,E. Greitens,Republican,1,100.0,Missouri,51.9,2321.0
29169,Pulaski County,,False,J. Brunner,Republican,2,100.0,Missouri,21.5,960.0
29169,Pulaski County,,False,C. Hanaway,Republican,3,100.0,Missouri,15.6,700.0
29169,Pulaski County,,False,P. Kinder,Republican,4,100.0,Missouri,11.0,492.0
29169,Pulaski County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29171,Putnam County,,False,C. Koster,Democratic,1,100.0,Missouri,72.4,55.0
29171,Putnam County,,False,C. Wheeler,Democratic,2,100.0,Missouri,14.5,11.0
29171,Putnam County,,False,E. Morrison,Democratic,3,100.0,Missouri,11.8,9.0
29171,Putnam County,,False,L. Steinman,Democratic,4,100.0,Missouri,1.3,1.0
29171,Putnam County,,False,J. Brunner,Republican,1,100.0,Missouri,32.9,306.0
29171,Putnam County,,False,E. Greitens,Republican,2,100.0,Missouri,29.5,275.0
29171,Putnam County,,False,C. Hanaway,Republican,3,100.0,Missouri,22.7,211.0
29171,Putnam County,,False,P. Kinder,Republican,4,100.0,Missouri,14.9,139.0
29171,Putnam County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29173,Ralls County,,False,C. Koster,Democratic,1,100.0,Missouri,74.5,502.0
29173,Ralls County,,False,E. Morrison,Democratic,2,100.0,Missouri,9.9,67.0
29173,Ralls County,,False,C. Wheeler,Democratic,3,100.0,Missouri,8.5,57.0
29173,Ralls County,,False,L. Steinman,Democratic,4,100.0,Missouri,7.1,48.0
29173,Ralls County,,False,E. Greitens,Republican,1,100.0,Missouri,36.9,414.0
29173,Ralls County,,False,J. Brunner,Republican,2,100.0,Missouri,32.6,366.0
29173,Ralls County,,False,P. Kinder,Republican,3,100.0,Missouri,18.9,212.0
29173,Ralls County,,False,C. Hanaway,Republican,4,100.0,Missouri,11.6,130.0
29173,Ralls County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29175,Randolph County,,False,C. Koster,Democratic,1,100.0,Missouri,79.6,681.0
29175,Randolph County,,False,E. Morrison,Democratic,2,100.0,Missouri,9.5,81.0
29175,Randolph County,,False,C. Wheeler,Democratic,3,100.0,Missouri,7.5,64.0
29175,Randolph County,,False,L. Steinman,Democratic,4,100.0,Missouri,3.5,30.0
29175,Randolph County,,False,E. Greitens,Republican,1,100.0,Missouri,38.5,930.0
29175,Randolph County,,False,J. Brunner,Republican,2,100.0,Missouri,22.2,536.0
29175,Randolph County,,False,C. Hanaway,Republican,3,100.0,Missouri,20.4,494.0
29175,Randolph County,,False,P. Kinder,Republican,4,100.0,Missouri,18.9,458.0
29175,Randolph County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29177,Ray County,,False,C. Koster,Democratic,1,100.0,Missouri,69.6,1273.0
29177,Ray County,,False,C. Wheeler,Democratic,2,100.0,Missouri,15.7,287.0
29177,Ray County,,False,E. Morrison,Democratic,3,100.0,Missouri,11.0,201.0
29177,Ray County,,False,L. Steinman,Democratic,4,100.0,Missouri,3.8,69.0
29177,Ray County,,False,E. Greitens,Republican,1,100.0,Missouri,38.0,879.0
29177,Ray County,,False,J. Brunner,Republican,2,100.0,Missouri,26.6,616.0
29177,Ray County,,False,P. Kinder,Republican,3,100.0,Missouri,19.2,444.0
29177,Ray County,,False,C. Hanaway,Republican,4,100.0,Missouri,16.1,373.0
29177,Ray County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29179,Reynolds County,,False,C. Koster,Democratic,1,100.0,Missouri,65.2,698.0
29179,Reynolds County,,False,E. Morrison,Democratic,2,100.0,Missouri,18.3,196.0
29179,Reynolds County,,False,C. Wheeler,Democratic,3,100.0,Missouri,8.9,95.0
29179,Reynolds County,,False,L. Steinman,Democratic,4,100.0,Missouri,7.6,81.0
29179,Reynolds County,,False,E. Greitens,Republican,1,100.0,Missouri,52.2,181.0
29179,Reynolds County,,False,J. Brunner,Republican,2,100.0,Missouri,17.9,62.0
29179,Reynolds County,,False,P. Kinder,Republican,3,100.0,Missouri,17.9,62.0
29179,Reynolds County,,False,C. Hanaway,Republican,4,100.0,Missouri,12.1,42.0
29179,Reynolds County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29181,Ripley County,,False,C. Koster,Democratic,1,100.0,Missouri,62.8,214.0
29181,Ripley County,,False,E. Morrison,Democratic,2,100.0,Missouri,16.7,57.0
29181,Ripley County,,False,C. Wheeler,Democratic,3,100.0,Missouri,14.1,48.0
29181,Ripley County,,False,L. Steinman,Democratic,4,100.0,Missouri,6.5,22.0
29181,Ripley County,,False,E. Greitens,Republican,1,100.0,Missouri,38.3,822.0
29181,Ripley County,,False,P. Kinder,Republican,2,100.0,Missouri,29.2,626.0
29181,Ripley County,,False,J. Brunner,Republican,3,100.0,Missouri,21.5,460.0
29181,Ripley County,,False,C. Hanaway,Republican,4,100.0,Missouri,11.0,236.0
29181,Ripley County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29195,Saline County,,False,C. Koster,Democratic,1,100.0,Missouri,70.0,1544.0
29195,Saline County,,False,C. Wheeler,Democratic,2,100.0,Missouri,12.5,276.0
29195,Saline County,,False,E. Morrison,Democratic,3,100.0,Missouri,12.5,275.0
29195,Saline County,,False,L. Steinman,Democratic,4,100.0,Missouri,5.0,110.0
29195,Saline County,,False,E. Greitens,Republican,1,100.0,Missouri,40.8,905.0
29195,Saline County,,False,P. Kinder,Republican,2,100.0,Missouri,22.3,495.0
29195,Saline County,,False,J. Brunner,Republican,3,100.0,Missouri,19.1,424.0
29195,Saline County,,False,C. Hanaway,Republican,4,100.0,Missouri,17.7,393.0
29195,Saline County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29197,Schuyler County,,False,C. Koster,Democratic,1,100.0,Missouri,72.5,108.0
29197,Schuyler County,,False,C. Wheeler,Democratic,2,100.0,Missouri,16.8,25.0
29197,Schuyler County,,False,E. Morrison,Democratic,3,100.0,Missouri,8.7,13.0
29197,Schuyler County,,False,L. Steinman,Democratic,4,100.0,Missouri,2.0,3.0
29197,Schuyler County,,False,E. Greitens,Republican,1,100.0,Missouri,36.3,142.0
29197,Schuyler County,,False,J. Brunner,Republican,2,100.0,Missouri,33.5,131.0
29197,Schuyler County,,False,C. Hanaway,Republican,3,100.0,Missouri,18.9,74.0
29197,Schuyler County,,False,P. Kinder,Republican,4,100.0,Missouri,11.3,44.0
29197,Schuyler County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29199,Scotland County,,False,C. Koster,Democratic,1,100.0,Missouri,81.1,129.0
29199,Scotland County,,False,E. Morrison,Democratic,2,100.0,Missouri,8.2,13.0
29199,Scotland County,,False,C. Wheeler,Democratic,3,100.0,Missouri,8.2,13.0
29199,Scotland County,,False,L. Steinman,Democratic,4,100.0,Missouri,2.5,4.0
29199,Scotland County,,False,E. Greitens,Republican,1,100.0,Missouri,41.3,373.0
29199,Scotland County,,False,J. Brunner,Republican,2,100.0,Missouri,26.7,241.0
29199,Scotland County,,False,P. Kinder,Republican,3,100.0,Missouri,16.5,149.0
29199,Scotland County,,False,C. Hanaway,Republican,4,100.0,Missouri,15.6,141.0
29199,Scotland County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29201,Scott County,,False,C. Koster,Democratic,1,100.0,Missouri,67.7,1361.0
29201,Scott County,,False,E. Morrison,Democratic,2,100.0,Missouri,14.5,291.0
29201,Scott County,,False,C. Wheeler,Democratic,3,100.0,Missouri,11.5,232.0
29201,Scott County,,False,L. Steinman,Democratic,4,100.0,Missouri,6.3,126.0
29201,Scott County,,False,P. Kinder,Republican,1,100.0,Missouri,44.2,2207.0
29201,Scott County,,False,E. Greitens,Republican,2,100.0,Missouri,29.2,1458.0
29201,Scott County,,False,J. Brunner,Republican,3,100.0,Missouri,18.1,906.0
29201,Scott County,,False,C. Hanaway,Republican,4,100.0,Missouri,8.4,421.0
29201,Scott County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29203,Shannon County,,False,C. Koster,Democratic,1,100.0,Missouri,75.9,381.0
29203,Shannon County,,False,E. Morrison,Democratic,2,100.0,Missouri,11.4,57.0
29203,Shannon County,,False,C. Wheeler,Democratic,3,100.0,Missouri,9.8,49.0
29203,Shannon County,,False,L. Steinman,Democratic,4,100.0,Missouri,3.0,15.0
29203,Shannon County,,False,E. Greitens,Republican,1,100.0,Missouri,32.4,508.0
29203,Shannon County,,False,J. Brunner,Republican,2,100.0,Missouri,31.5,495.0
29203,Shannon County,,False,P. Kinder,Republican,3,100.0,Missouri,23.9,375.0
29203,Shannon County,,False,C. Hanaway,Republican,4,100.0,Missouri,12.2,191.0
29203,Shannon County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29205,Shelby County,,False,C. Koster,Democratic,1,100.0,Missouri,72.3,435.0
29205,Shelby County,,False,C. Wheeler,Democratic,2,100.0,Missouri,12.5,75.0
29205,Shelby County,,False,E. Morrison,Democratic,3,100.0,Missouri,10.3,62.0
29205,Shelby County,,False,L. Steinman,Democratic,4,100.0,Missouri,5.0,30.0
29205,Shelby County,,False,E. Greitens,Republican,1,100.0,Missouri,44.5,294.0
29205,Shelby County,,False,J. Brunner,Republican,2,100.0,Missouri,24.8,164.0
29205,Shelby County,,False,P. Kinder,Republican,3,100.0,Missouri,17.4,115.0
29205,Shelby County,,False,C. Hanaway,Republican,4,100.0,Missouri,13.2,87.0
29205,Shelby County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29183,St. Charles County,,False,C. Koster,Democratic,1,100.0,Missouri,83.4,13925.0
29183,St. Charles County,,False,E. Morrison,Democratic,2,100.0,Missouri,8.2,1375.0
29183,St. Charles County,,False,C. Wheeler,Democratic,3,100.0,Missouri,5.0,828.0
29183,St. Charles County,,False,L. Steinman,Democratic,4,100.0,Missouri,3.4,570.0
29183,St. Charles County,,False,E. Greitens,Republican,1,100.0,Missouri,30.8,16121.0
29183,St. Charles County,,False,C. Hanaway,Republican,2,100.0,Missouri,24.9,13060.0
29183,St. Charles County,,False,J. Brunner,Republican,3,100.0,Missouri,23.2,12147.0
29183,St. Charles County,,False,P. Kinder,Republican,4,100.0,Missouri,21.2,11095.0
29183,St. Charles County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29185,St. Clair County,,False,C. Koster,Democratic,1,100.0,Missouri,77.5,272.0
29185,St. Clair County,,False,C. Wheeler,Democratic,2,100.0,Missouri,11.1,39.0
29185,St. Clair County,,False,E. Morrison,Democratic,3,100.0,Missouri,7.1,25.0
29185,St. Clair County,,False,L. Steinman,Democratic,4,100.0,Missouri,4.3,15.0
29185,St. Clair County,,False,E. Greitens,Republican,1,100.0,Missouri,37.6,720.0
29185,St. Clair County,,False,J. Brunner,Republican,2,100.0,Missouri,25.6,490.0
29185,St. Clair County,,False,P. Kinder,Republican,3,100.0,Missouri,20.3,389.0
29185,St. Clair County,,False,C. Hanaway,Republican,4,100.0,Missouri,16.5,317.0
29185,St. Clair County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29187,St. Francois County,,False,C. Koster,Democratic,1,100.0,Missouri,81.0,1693.0
29187,St. Francois County,,False,E. Morrison,Democratic,2,100.0,Missouri,9.8,204.0
29187,St. Francois County,,False,C. Wheeler,Democratic,3,100.0,Missouri,5.9,123.0
29187,St. Francois County,,False,L. Steinman,Democratic,4,100.0,Missouri,3.3,70.0
29187,St. Francois County,,False,E. Greitens,Republican,1,100.0,Missouri,40.4,2319.0
29187,St. Francois County,,False,P. Kinder,Republican,2,100.0,Missouri,21.5,1232.0
29187,St. Francois County,,False,C. Hanaway,Republican,3,100.0,Missouri,20.7,1189.0
29187,St. Francois County,,False,J. Brunner,Republican,4,100.0,Missouri,17.5,1002.0
29187,St. Francois County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29189,St. Louis County,,False,C. Koster,Democratic,1,100.0,Missouri,81.8,67632.0
29189,St. Louis County,,False,E. Morrison,Democratic,2,100.0,Missouri,8.0,6609.0
29189,St. Louis County,,False,C. Wheeler,Democratic,3,100.0,Missouri,6.0,4982.0
29189,St. Louis County,,False,L. Steinman,Democratic,4,100.0,Missouri,4.2,3437.0
29189,St. Louis County,,False,E. Greitens,Republican,1,100.0,Missouri,30.7,27098.0
29189,St. Louis County,,False,C. Hanaway,Republican,2,100.0,Missouri,27.2,24068.0
29189,St. Louis County,,False,J. Brunner,Republican,3,100.0,Missouri,23.1,20395.0
29189,St. Louis County,,False,P. Kinder,Republican,4,100.0,Missouri,19.0,16768.0
29189,St. Louis County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29510,St. Louis City,,False,C. Koster,Democratic,1,100.0,Missouri,81.2,33304.0
29510,St. Louis City,,False,E. Morrison,Democratic,2,100.0,Missouri,8.6,3515.0
29510,St. Louis City,,False,C. Wheeler,Democratic,3,100.0,Missouri,6.5,2665.0
29510,St. Louis City,,False,L. Steinman,Democratic,4,100.0,Missouri,3.7,1522.0
29510,St. Louis City,,False,E. Greitens,Republican,1,100.0,Missouri,33.6,2192.0
29510,St. Louis City,,False,C. Hanaway,Republican,2,100.0,Missouri,27.8,1814.0
29510,St. Louis City,,False,P. Kinder,Republican,3,100.0,Missouri,19.4,1263.0
29510,St. Louis City,,False,J. Brunner,Republican,4,100.0,Missouri,19.1,1246.0
29510,St. Louis City,,False,C. Spragins,Independent,1,100.0,Missouri,,
29186,Ste. Genevieve County,,False,C. Koster,Democratic,1,100.0,Missouri,86.5,804.0
29186,Ste. Genevieve County,,False,E. Morrison,Democratic,2,100.0,Missouri,6.5,60.0
29186,Ste. Genevieve County,,False,C. Wheeler,Democratic,3,100.0,Missouri,4.5,42.0
29186,Ste. Genevieve County,,False,L. Steinman,Democratic,4,100.0,Missouri,2.5,23.0
29186,Ste. Genevieve County,,False,E. Greitens,Republican,1,100.0,Missouri,31.6,469.0
29186,Ste. Genevieve County,,False,P. Kinder,Republican,2,100.0,Missouri,27.4,407.0
29186,Ste. Genevieve County,,False,C. Hanaway,Republican,3,100.0,Missouri,23.1,342.0
29186,Ste. Genevieve County,,False,J. Brunner,Republican,4,100.0,Missouri,17.9,265.0
29186,Ste. Genevieve County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29207,Stoddard County,,False,C. Koster,Democratic,1,100.0,Missouri,74.7,436.0
29207,Stoddard County,,False,E. Morrison,Democratic,2,100.0,Missouri,11.6,68.0
29207,Stoddard County,,False,C. Wheeler,Democratic,3,100.0,Missouri,9.8,57.0
29207,Stoddard County,,False,L. Steinman,Democratic,4,100.0,Missouri,3.9,23.0
29207,Stoddard County,,False,P. Kinder,Republican,1,100.0,Missouri,38.9,1496.0
29207,Stoddard County,,False,E. Greitens,Republican,2,100.0,Missouri,34.6,1328.0
29207,Stoddard County,,False,J. Brunner,Republican,3,100.0,Missouri,18.9,727.0
29207,Stoddard County,,False,C. Hanaway,Republican,4,100.0,Missouri,7.6,291.0
29207,Stoddard County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29209,Stone County,,False,C. Koster,Democratic,1,100.0,Missouri,76.8,479.0
29209,Stone County,,False,E. Morrison,Democratic,2,100.0,Missouri,12.7,79.0
29209,Stone County,,False,C. Wheeler,Democratic,3,100.0,Missouri,7.7,48.0
29209,Stone County,,False,L. Steinman,Democratic,4,100.0,Missouri,2.9,18.0
29209,Stone County,,False,E. Greitens,Republican,1,100.0,Missouri,37.2,2270.0
29209,Stone County,,False,J. Brunner,Republican,2,100.0,Missouri,31.4,1915.0
29209,Stone County,,False,C. Hanaway,Republican,3,100.0,Missouri,16.3,996.0
29209,Stone County,,False,P. Kinder,Republican,4,100.0,Missouri,15.1,920.0
29209,Stone County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29211,Sullivan County,,False,C. Koster,Democratic,1,100.0,Missouri,77.2,125.0
29211,Sullivan County,,False,C. Wheeler,Democratic,2,100.0,Missouri,11.7,19.0
29211,Sullivan County,,False,E. Morrison,Democratic,3,100.0,Missouri,8.0,13.0
29211,Sullivan County,,False,L. Steinman,Democratic,4,100.0,Missouri,3.1,5.0
29211,Sullivan County,,False,E. Greitens,Republican,1,100.0,Missouri,43.1,371.0
29211,Sullivan County,,False,J. Brunner,Republican,2,100.0,Missouri,22.4,193.0
29211,Sullivan County,,False,C. Hanaway,Republican,3,100.0,Missouri,17.8,153.0
29211,Sullivan County,,False,P. Kinder,Republican,4,100.0,Missouri,16.6,143.0
29211,Sullivan County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29213,Taney County,,False,C. Koster,Democratic,1,100.0,Missouri,70.1,578.0
29213,Taney County,,False,E. Morrison,Democratic,2,100.0,Missouri,18.1,149.0
29213,Taney County,,False,C. Wheeler,Democratic,3,100.0,Missouri,8.0,66.0
29213,Taney County,,False,L. Steinman,Democratic,4,100.0,Missouri,3.9,32.0
29213,Taney County,,False,E. Greitens,Republican,1,100.0,Missouri,35.6,3234.0
29213,Taney County,,False,J. Brunner,Republican,2,100.0,Missouri,30.7,2786.0
29213,Taney County,,False,P. Kinder,Republican,3,100.0,Missouri,17.7,1603.0
29213,Taney County,,False,C. Hanaway,Republican,4,100.0,Missouri,16.1,1458.0
29213,Taney County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29215,Texas County,,False,C. Koster,Democratic,1,100.0,Missouri,78.8,480.0
29215,Texas County,,False,E. Morrison,Democratic,2,100.0,Missouri,12.2,74.0
29215,Texas County,,False,C. Wheeler,Democratic,3,100.0,Missouri,4.8,29.0
29215,Texas County,,False,L. Steinman,Democratic,4,100.0,Missouri,4.3,26.0
29215,Texas County,,False,E. Greitens,Republican,1,100.0,Missouri,44.0,1759.0
29215,Texas County,,False,J. Brunner,Republican,2,100.0,Missouri,29.1,1166.0
29215,Texas County,,False,P. Kinder,Republican,3,100.0,Missouri,16.3,654.0
29215,Texas County,,False,C. Hanaway,Republican,4,100.0,Missouri,10.5,422.0
29215,Texas County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29217,Vernon County,,False,C. Koster,Democratic,1,100.0,Missouri,76.8,509.0
29217,Vernon County,,False,E. Morrison,Democratic,2,100.0,Missouri,10.0,66.0
29217,Vernon County,,False,C. Wheeler,Democratic,3,100.0,Missouri,9.8,65.0
29217,Vernon County,,False,L. Steinman,Democratic,4,100.0,Missouri,3.5,23.0
29217,Vernon County,,False,E. Greitens,Republican,1,100.0,Missouri,44.3,1281.0
29217,Vernon County,,False,J. Brunner,Republican,2,100.0,Missouri,22.2,643.0
29217,Vernon County,,False,P. Kinder,Republican,3,100.0,Missouri,21.3,617.0
29217,Vernon County,,False,C. Hanaway,Republican,4,100.0,Missouri,12.2,352.0
29217,Vernon County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29219,Warren County,,False,C. Koster,Democratic,1,100.0,Missouri,83.1,1008.0
29219,Warren County,,False,E. Morrison,Democratic,2,100.0,Missouri,7.0,85.0
29219,Warren County,,False,C. Wheeler,Democratic,3,100.0,Missouri,6.1,74.0
29219,Warren County,,False,L. Steinman,Democratic,4,100.0,Missouri,3.8,46.0
29219,Warren County,,False,E. Greitens,Republican,1,100.0,Missouri,32.1,1775.0
29219,Warren County,,False,J. Brunner,Republican,2,100.0,Missouri,24.9,1375.0
29219,Warren County,,False,C. Hanaway,Republican,3,100.0,Missouri,23.7,1308.0
29219,Warren County,,False,P. Kinder,Republican,4,100.0,Missouri,19.3,1067.0
29219,Warren County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29221,Washington County,,False,C. Koster,Democratic,1,100.0,Missouri,75.0,1345.0
29221,Washington County,,False,E. Morrison,Democratic,2,100.0,Missouri,13.1,234.0
29221,Washington County,,False,C. Wheeler,Democratic,3,100.0,Missouri,7.3,131.0
29221,Washington County,,False,L. Steinman,Democratic,4,100.0,Missouri,4.6,83.0
29221,Washington County,,False,E. Greitens,Republican,1,100.0,Missouri,48.4,1008.0
29221,Washington County,,False,C. Hanaway,Republican,2,100.0,Missouri,18.8,392.0
29221,Washington County,,False,P. Kinder,Republican,3,100.0,Missouri,17.5,365.0
29221,Washington County,,False,J. Brunner,Republican,4,100.0,Missouri,15.3,318.0
29221,Washington County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29223,Wayne County,,False,C. Koster,Democratic,1,100.0,Missouri,65.5,379.0
29223,Wayne County,,False,E. Morrison,Democratic,2,100.0,Missouri,16.1,93.0
29223,Wayne County,,False,C. Wheeler,Democratic,3,100.0,Missouri,11.2,65.0
29223,Wayne County,,False,L. Steinman,Democratic,4,100.0,Missouri,7.3,42.0
29223,Wayne County,,False,E. Greitens,Republican,1,100.0,Missouri,48.4,1015.0
29223,Wayne County,,False,P. Kinder,Republican,2,100.0,Missouri,28.0,587.0
29223,Wayne County,,False,J. Brunner,Republican,3,100.0,Missouri,16.1,337.0
29223,Wayne County,,False,C. Hanaway,Republican,4,100.0,Missouri,7.5,158.0
29223,Wayne County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29225,Webster County,,False,C. Koster,Democratic,1,100.0,Missouri,81.4,622.0
29225,Webster County,,False,E. Morrison,Democratic,2,100.0,Missouri,9.2,70.0
29225,Webster County,,False,C. Wheeler,Democratic,3,100.0,Missouri,6.3,48.0
29225,Webster County,,False,L. Steinman,Democratic,4,100.0,Missouri,3.1,24.0
29225,Webster County,,False,J. Brunner,Republican,1,100.0,Missouri,35.2,2201.0
29225,Webster County,,False,E. Greitens,Republican,2,100.0,Missouri,34.1,2134.0
29225,Webster County,,False,C. Hanaway,Republican,3,100.0,Missouri,16.5,1030.0
29225,Webster County,,False,P. Kinder,Republican,4,100.0,Missouri,14.2,887.0
29225,Webster County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29227,Worth County,,False,C. Koster,Democratic,1,100.0,Missouri,74.0,74.0
29227,Worth County,,False,E. Morrison,Democratic,2,100.0,Missouri,13.0,13.0
29227,Worth County,,False,C. Wheeler,Democratic,3,100.0,Missouri,9.0,9.0
