,fips,geo_name,individual_party,is_incumbent,name_x,party,rank,reporting_pct,state,vote_pct,votes_x,name_y,precincts,results.atwoodf,results.castled,results.clintonh,results.copelands,results.de_la_fuenter,results.duncanr,results.giordanir,results.hedgesj,results.hoeflingt,results.jacobp,results.johnsong,results.kahnl,results.kenistonc,results.kennedya,results.kopitkek,results.kotlikoffl,results.la_rivag,results.lyttleb,results.maldonadoj,results.maturenm,results.mcmulline,results.mooreheadm,results.none_of_these_candidates,results.scottr,results.silvar,results.skewesp,results.smithm,results.soltysike,results.steinj,results.trumpd,results.vacekd,results.whitej,votes_y,ST,STATEFP,dem08,dem12,rep08,rep12,tot08,tot12,X,Y,rep16_frac,dem16_frac,green16_frac,libert16_frac,rep12_frac,rep08_frac,dem12_frac,dem08_frac,X1,County,Less.Than.High.School,At.Least.High.School.Diploma,At.Least.Bachelor.s.Degree,Graduate.Degree,School.Enrollment,Median.Earnings.2010.dollars,White.not.Latino.Population,African.American.Population,Native.American.Population,Asian.American.Population,Population.some.other.race.or.races,Latino.Population,Children.Under.6.Living.in.Poverty,Adults.65.and.Older.Living.in.Poverty,Total.Population,Preschool.Enrollment.Ratio.enrolled.ages.3.and.4,Poverty.Rate.below.federal.poverty.threshold,Gini.Coefficient,Child.Poverty.living.in.families.below.the.poverty.line,Management.professional.and.related.occupations,Service.occupations,Sales.and.office.occupations,Farming.fishing.and.forestry.occupations,Construction.extraction.maintenance.and.repair.occupations,Production.transportation.and.material.moving.occupations,State,White,Black,Hispanic,Asian,Amerindian,Other,White_Asian,SIRE_homogeneity,median_age,lon,lat,Poor.physical.health.days,Poor.mental.health.days,Low.birthweight,Teen.births,Children.in.single.parent.households,Adult.smoking,Adult.obesity,Diabetes,Sexually.transmitted.infections,HIV.prevalence.rate,Uninsured,Unemployment,Violent.crime,Homicide.rate,Injury.deaths,Infant.mortality,CA,S,MAR,CFS,ACFS,MeanALC,MaxALC,Mixedness,elevation,annual_PRCP,winter_PRCP,summer_PRCP,spring_PRCP,autumn_PRCP,annual_TAVG,annual_TMAX,annual_TMIN,winter_TAVG,winter_TMAX,winter_TMIN,summer_TAVG,summer_TMAX,summer_TMIN,spring_TAVG,spring_TMAX,spring_TMIN,autumn_TAVG,autumn_TMAX,autumn_TMIN,nearest_county,temp,precip,temp_bins,lat_bins,lon_bins,precip_bins,elevation_bins
318,29029,Camden County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,7.0,83.0,Camden,20.0,,57.0,4706.0,,,,,,,,588.0,,,,,,,,,,,,,,,,,,110.0,16721.0,,,22182.0,MO,29.0,7773.0,6458.0,14074.0,15092.0,22133.0,21945.0,278748.450582691,65526.25654674418,0.7538093950049591,0.2121539987377153,0.004958975746100442,0.026507979442791454,0.6877192982456141,0.6358830705281706,0.2942811574390522,0.3511950481181946,29029.0,"Camden County, Missouri",9.8,90.2,21.0,7.6,72.8,22903.62349,95.6,0.45,0.5,0.4,1.15,1.9,33.6,4.55,42076.0,34.1,11.7,0.434,25.0,31.5,16.8,28.45,0.45,12.4,10.4,Missouri,95.6,0.45,1.9,0.4,0.5,1.15,96.0,0.9144905000000001,47.8,-92.7651375,38.031995,3.2,4.4,0.07,40.1,0.363,0.309,0.294,0.105,148.8,17.4,0.18899999999999997,0.09,169.33,,90.8,,0.3241380476649,-0.10093904560642698,0.6797214604880769,4.63994548915991e-05,4.63994548915991e-05,6.42027823650131e-05,0.000393642364789781,-0.32917735757477695,,,,,,,,,,,,,,,,,,,,,,,,,,"(37.1,38.4]","(-93.6,-90.4]",,
319,29029,Camden County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,3.3,39.0,Camden,20.0,,57.0,4706.0,,,,,,,,588.0,,,,,,,,,,,,,,,,,,110.0,16721.0,,,22182.0,MO,29.0,7773.0,6458.0,14074.0,15092.0,22133.0,21945.0,278748.450582691,65526.25654674418,0.7538093950049591,0.2121539987377153,0.004958975746100442,0.026507979442791454,0.6877192982456141,0.6358830705281706,0.2942811574390522,0.3511950481181946,29029.0,"Camden County, Missouri",9.8,90.2,21.0,7.6,72.8,22903.62349,95.6,0.45,0.5,0.4,1.15,1.9,33.6,4.55,42076.0,34.1,11.7,0.434,25.0,31.5,16.8,28.45,0.45,12.4,10.4,Missouri,95.6,0.45,1.9,0.4,0.5,1.15,96.0,0.9144905000000001,47.8,-92.7651375,38.031995,3.2,4.4,0.07,40.1,0.363,0.309,0.294,0.105,148.8,17.4,0.18899999999999997,0.09,169.33,,90.8,,0.3241380476649,-0.10093904560642698,0.6797214604880769,4.63994548915991e-05,4.63994548915991e-05,6.42027823650131e-05,0.000393642364789781,-0.32917735757477695,,,,,,,,,,,,,,,,,,,,,,,,,,"(37.1,38.4]","(-93.6,-90.4]",,
320,29029,Camden County,republican,False,E. Greitens,Republican,1,100.0,Missouri,40.1,3397.0,Camden,20.0,,57.0,4706.0,,,,,,,,588.0,,,,,,,,,,,,,,,,,,110.0,16721.0,,,22182.0,MO,29.0,7773.0,6458.0,14074.0,15092.0,22133.0,21945.0,278748.450582691,65526.25654674418,0.7538093950049591,0.2121539987377153,0.004958975746100442,0.026507979442791454,0.6877192982456141,0.6358830705281706,0.2942811574390522,0.3511950481181946,29029.0,"Camden County, Missouri",9.8,90.2,21.0,7.6,72.8,22903.62349,95.6,0.45,0.5,0.4,1.15,1.9,33.6,4.55,42076.0,34.1,11.7,0.434,25.0,31.5,16.8,28.45,0.45,12.4,10.4,Missouri,95.6,0.45,1.9,0.4,0.5,1.15,96.0,0.9144905000000001,47.8,-92.7651375,38.031995,3.2,4.4,0.07,40.1,0.363,0.309,0.294,0.105,148.8,17.4,0.18899999999999997,0.09,169.33,,90.8,,0.3241380476649,-0.10093904560642698,0.6797214604880769,4.63994548915991e-05,4.63994548915991e-05,6.42027823650131e-05,0.000393642364789781,-0.32917735757477695,,,,,,,,,,,,,,,,,,,,,,,,,,"(37.1,38.4]","(-93.6,-90.4]",,
321,29029,Camden County,republican,False,J. Brunner,Republican,2,100.0,Missouri,28.0,2369.0,Camden,20.0,,57.0,4706.0,,,,,,,,588.0,,,,,,,,,,,,,,,,,,110.0,16721.0,,,22182.0,MO,29.0,7773.0,6458.0,14074.0,15092.0,22133.0,21945.0,278748.450582691,65526.25654674418,0.7538093950049591,0.2121539987377153,0.004958975746100442,0.026507979442791454,0.6877192982456141,0.6358830705281706,0.2942811574390522,0.3511950481181946,29029.0,"Camden County, Missouri",9.8,90.2,21.0,7.6,72.8,22903.62349,95.6,0.45,0.5,0.4,1.15,1.9,33.6,4.55,42076.0,34.1,11.7,0.434,25.0,31.5,16.8,28.45,0.45,12.4,10.4,Missouri,95.6,0.45,1.9,0.4,0.5,1.15,96.0,0.9144905000000001,47.8,-92.7651375,38.031995,3.2,4.4,0.07,40.1,0.363,0.309,0.294,0.105,148.8,17.4,0.18899999999999997,0.09,169.33,,90.8,,0.3241380476649,-0.10093904560642698,0.6797214604880769,4.63994548915991e-05,4.63994548915991e-05,6.42027823650131e-05,0.000393642364789781,-0.32917735757477695,,,,,,,,,,,,,,,,,,,,,,,,,,"(37.1,38.4]","(-93.6,-90.4]",,
322,29029,Camden County,republican,False,C. Hanaway,Republican,3,100.0,Missouri,16.8,1424.0,Camden,20.0,,57.0,4706.0,,,,,,,,588.0,,,,,,,,,,,,,,,,,,110.0,16721.0,,,22182.0,MO,29.0,7773.0,6458.0,14074.0,15092.0,22133.0,21945.0,278748.450582691,65526.25654674418,0.7538093950049591,0.2121539987377153,0.004958975746100442,0.026507979442791454,0.6877192982456141,0.6358830705281706,0.2942811574390522,0.3511950481181946,29029.0,"Camden County, Missouri",9.8,90.2,21.0,7.6,72.8,22903.62349,95.6,0.45,0.5,0.4,1.15,1.9,33.6,4.55,42076.0,34.1,11.7,0.434,25.0,31.5,16.8,28.45,0.45,12.4,10.4,Missouri,95.6,0.45,1.9,0.4,0.5,1.15,96.0,0.9144905000000001,47.8,-92.7651375,38.031995,3.2,4.4,0.07,40.1,0.363,0.309,0.294,0.105,148.8,17.4,0.18899999999999997,0.09,169.33,,90.8,,0.3241380476649,-0.10093904560642698,0.6797214604880769,4.63994548915991e-05,4.63994548915991e-05,6.42027823650131e-05,0.000393642364789781,-0.32917735757477695,,,,,,,,,,,,,,,,,,,,,,,,,,"(37.1,38.4]","(-93.6,-90.4]",,
323,29029,Camden County,republican,False,P. Kinder,Republican,4,100.0,Missouri,15.1,1281.0,Camden,20.0,,57.0,4706.0,,,,,,,,588.0,,,,,,,,,,,,,,,,,,110.0,16721.0,,,22182.0,MO,29.0,7773.0,6458.0,14074.0,15092.0,22133.0,21945.0,278748.450582691,65526.25654674418,0.7538093950049591,0.2121539987377153,0.004958975746100442,0.026507979442791454,0.6877192982456141,0.6358830705281706,0.2942811574390522,0.3511950481181946,29029.0,"Camden County, Missouri",9.8,90.2,21.0,7.6,72.8,22903.62349,95.6,0.45,0.5,0.4,1.15,1.9,33.6,4.55,42076.0,34.1,11.7,0.434,25.0,31.5,16.8,28.45,0.45,12.4,10.4,Missouri,95.6,0.45,1.9,0.4,0.5,1.15,96.0,0.9144905000000001,47.8,-92.7651375,38.031995,3.2,4.4,0.07,40.1,0.363,0.309,0.294,0.105,148.8,17.4,0.18899999999999997,0.09,169.33,,90.8,,0.3241380476649,-0.10093904560642698,0.6797214604880769,4.63994548915991e-05,4.63994548915991e-05,6.42027823650131e-05,0.000393642364789781,-0.32917735757477695,,,,,,,,,,,,,,,,,,,,,,,,,,"(37.1,38.4]","(-93.6,-90.4]",,
324,29029,Camden County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,,Camden,20.0,,57.0,4706.0,,,,,,,,588.0,,,,,,,,,,,,,,,,,,110.0,16721.0,,,22182.0,MO,29.0,7773.0,6458.0,14074.0,15092.0,22133.0,21945.0,278748.450582691,65526.25654674418,0.7538093950049591,0.2121539987377153,0.004958975746100442,0.026507979442791454,0.6877192982456141,0.6358830705281706,0.2942811574390522,0.3511950481181946,29029.0,"Camden County, Missouri",9.8,90.2,21.0,7.6,72.8,22903.62349,95.6,0.45,0.5,0.4,1.15,1.9,33.6,4.55,42076.0,34.1,11.7,0.434,25.0,31.5,16.8,28.45,0.45,12.4,10.4,Missouri,95.6,0.45,1.9,0.4,0.5,1.15,96.0,0.9144905000000001,47.8,-92.7651375,38.031995,3.2,4.4,0.07,40.1,0.363,0.309,0.294,0.105,148.8,17.4,0.18899999999999997,0.09,169.33,,90.8,,0.3241380476649,-0.10093904560642698,0.6797214604880769,4.63994548915991e-05,4.63994548915991e-05,6.42027823650131e-05,0.000393642364789781,-0.32917735757477695,,,,,,,,,,,,,,,,,,,,,,,,,,"(37.1,38.4]","(-93.6,-90.4]",,
325,29031,Cape Girardeau County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,78.5,1115.0,Cape Girardeau,35.0,,124.0,8468.0,,,,,,,,1106.0,,,,,,,,,,,,,,,,,,238.0,26939.0,,,36875.0,MO,29.0,12208.0,9728.0,24768.0,25370.0,37355.0,35716.0,553886.775759659,5011.674460167002,0.7305491525423728,0.2296406779661017,0.006454237288135593,0.02999322033898305,0.7103259043565909,0.6630437692410655,0.2723709261955426,0.3268103332887164,29031.0,"Cape Girardeau County, Missouri",14.2,85.8,26.9,9.2,77.75,22711.06476,88.95,6.35,0.2,1.1,1.7,1.7,30.2,7.6,74147.5,47.1,14.6,0.429,21.0,30.8,18.1,26.6,0.85,10.55,13.1,Missouri,88.95,6.35,1.7,1.1,0.2,1.7,90.05,0.7959455,36.3,-89.6849079,37.3838819,3.8,4.6,0.08,33.0,0.325,0.201,0.271,0.105,313.2,74.2,0.146,0.059000000000000004,453.46,2.53,54.4,7.0,0.51911319627111,-0.0384323330927609,0.519193165772264,1.6764191095197697e-05,1.6764191095197697e-05,3.85762903278136e-05,0.000218449900155626,-0.742508155235986,134.1,4956.0,1145.0,1129.0,1467.0,1215.0,569.0,676.0,463.0,344.0,437.0,252.0,779.0,888.0,669.0,569.0,681.0,458.0,581.0,694.0,468.0,29031.0,13.833333333333302,1258.8239999999998,"(13.6,14.9]","(37.1,38.4]","(-90.4,-87.2]","(1.19e+03,1.27e+03]","(105,167]"
326,29031,Cape Girardeau County,democrat,False,E. Morrison,Democratic,2,100.0,Missouri,12.2,174.0,Cape Girardeau,35.0,,124.0,8468.0,,,,,,,,1106.0,,,,,,,,,,,,,,,,,,238.0,26939.0,,,36875.0,MO,29.0,12208.0,9728.0,24768.0,25370.0,37355.0,35716.0,553886.775759659,5011.674460167002,0.7305491525423728,0.2296406779661017,0.006454237288135593,0.02999322033898305,0.7103259043565909,0.6630437692410655,0.2723709261955426,0.3268103332887164,29031.0,"Cape Girardeau County, Missouri",14.2,85.8,26.9,9.2,77.75,22711.06476,88.95,6.35,0.2,1.1,1.7,1.7,30.2,7.6,74147.5,47.1,14.6,0.429,21.0,30.8,18.1,26.6,0.85,10.55,13.1,Missouri,88.95,6.35,1.7,1.1,0.2,1.7,90.05,0.7959455,36.3,-89.6849079,37.3838819,3.8,4.6,0.08,33.0,0.325,0.201,0.271,0.105,313.2,74.2,0.146,0.059000000000000004,453.46,2.53,54.4,7.0,0.51911319627111,-0.0384323330927609,0.519193165772264,1.6764191095197697e-05,1.6764191095197697e-05,3.85762903278136e-05,0.000218449900155626,-0.742508155235986,134.1,4956.0,1145.0,1129.0,1467.0,1215.0,569.0,676.0,463.0,344.0,437.0,252.0,779.0,888.0,669.0,569.0,681.0,458.0,581.0,694.0,468.0,29031.0,13.833333333333302,1258.8239999999998,"(13.6,14.9]","(37.1,38.4]","(-90.4,-87.2]","(1.19e+03,1.27e+03]","(105,167]"
327,29031,Cape Girardeau County,democrat,False,C. Wheeler,Democratic,3,100.0,Missouri,5.6,80.0,Cape Girardeau,35.0,,124.0,8468.0,,,,,,,,1106.0,,,,,,,,,,,,,,,,,,238.0,26939.0,,,36875.0,MO,29.0,12208.0,9728.0,24768.0,25370.0,37355.0,35716.0,553886.775759659,5011.674460167002,0.7305491525423728,0.2296406779661017,0.006454237288135593,0.02999322033898305,0.7103259043565909,0.6630437692410655,0.2723709261955426,0.3268103332887164,29031.0,"Cape Girardeau County, Missouri",14.2,85.8,26.9,9.2,77.75,22711.06476,88.95,6.35,0.2,1.1,1.7,1.7,30.2,7.6,74147.5,47.1,14.6,0.429,21.0,30.8,18.1,26.6,0.85,10.55,13.1,Missouri,88.95,6.35,1.7,1.1,0.2,1.7,90.05,0.7959455,36.3,-89.6849079,37.3838819,3.8,4.6,0.08,33.0,0.325,0.201,0.271,0.105,313.2,74.2,0.146,0.059000000000000004,453.46,2.53,54.4,7.0,0.51911319627111,-0.0384323330927609,0.519193165772264,1.6764191095197697e-05,1.6764191095197697e-05,3.85762903278136e-05,0.000218449900155626,-0.742508155235986,134.1,4956.0,1145.0,1129.0,1467.0,1215.0,569.0,676.0,463.0,344.0,437.0,252.0,779.0,888.0,669.0,569.0,681.0,458.0,581.0,694.0,468.0,29031.0,13.833333333333302,1258.8239999999998,"(13.6,14.9]","(37.1,38.4]","(-90.4,-87.2]","(1.19e+03,1.27e+03]","(105,167]"
328,29031,Cape Girardeau County,democrat,False,L. Steinman,Democratic,4,100.0,Missouri,3.7,52.0,Cape Girardeau,35.0,,124.0,8468.0,,,,,,,,1106.0,,,,,,,,,,,,,,,,,,238.0,26939.0,,,36875.0,MO,29.0,12208.0,9728.0,24768.0,25370.0,37355.0,35716.0,553886.775759659,5011.674460167002,0.7305491525423728,0.2296406779661017,0.006454237288135593,0.02999322033898305,0.7103259043565909,0.6630437692410655,0.2723709261955426,0.3268103332887164,29031.0,"Cape Girardeau County, Missouri",14.2,85.8,26.9,9.2,77.75,22711.06476,88.95,6.35,0.2,1.1,1.7,1.7,30.2,7.6,74147.5,47.1,14.6,0.429,21.0,30.8,18.1,26.6,0.85,10.55,13.1,Missouri,88.95,6.35,1.7,1.1,0.2,1.7,90.05,0.7959455,36.3,-89.6849079,37.3838819,3.8,4.6,0.08,33.0,0.325,0.201,0.271,0.105,313.2,74.2,0.146,0.059000000000000004,453.46,2.53,54.4,7.0,0.51911319627111,-0.0384323330927609,0.519193165772264,1.6764191095197697e-05,1.6764191095197697e-05,3.85762903278136e-05,0.000218449900155626,-0.742508155235986,134.1,4956.0,1145.0,1129.0,1467.0,1215.0,569.0,676.0,463.0,344.0,437.0,252.0,779.0,888.0,669.0,569.0,681.0,458.0,581.0,694.0,468.0,29031.0,13.833333333333302,1258.8239999999998,"(13.6,14.9]","(37.1,38.4]","(-90.4,-87.2]","(1.19e+03,1.27e+03]","(105,167]"
329,29031,Cape Girardeau County,republican,False,P. Kinder,Republican,1,100.0,Missouri,49.8,6247.0,Cape Girardeau,35.0,,124.0,8468.0,,,,,,,,1106.0,,,,,,,,,,,,,,,,,,238.0,26939.0,,,36875.0,MO,29.0,12208.0,9728.0,24768.0,25370.0,37355.0,35716.0,553886.775759659,5011.674460167002,0.7305491525423728,0.2296406779661017,0.006454237288135593,0.02999322033898305,0.7103259043565909,0.6630437692410655,0.2723709261955426,0.3268103332887164,29031.0,"Cape Girardeau County, Missouri",14.2,85.8,26.9,9.2,77.75,22711.06476,88.95,6.35,0.2,1.1,1.7,1.7,30.2,7.6,74147.5,47.1,14.6,0.429,21.0,30.8,18.1,26.6,0.85,10.55,13.1,Missouri,88.95,6.35,1.7,1.1,0.2,1.7,90.05,0.7959455,36.3,-89.6849079,37.3838819,3.8,4.6,0.08,33.0,0.325,0.201,0.271,0.105,313.2,74.2,0.146,0.059000000000000004,453.46,2.53,54.4,7.0,0.51911319627111,-0.0384323330927609,0.519193165772264,1.6764191095197697e-05,1.6764191095197697e-05,3.85762903278136e-05,0.000218449900155626,-0.742508155235986,134.1,4956.0,1145.0,1129.0,1467.0,1215.0,569.0,676.0,463.0,344.0,437.0,252.0,779.0,888.0,669.0,569.0,681.0,458.0,581.0,694.0,468.0,29031.0,13.833333333333302,1258.8239999999998,"(13.6,14.9]","(37.1,38.4]","(-90.4,-87.2]","(1.19e+03,1.27e+03]","(105,167]"
330,29031,Cape Girardeau County,republican,False,E. Greitens,Republican,2,100.0,Missouri,24.5,3075.0,Cape Girardeau,35.0,,124.0,8468.0,,,,,,,,1106.0,,,,,,,,,,,,,,,,,,238.0,26939.0,,,36875.0,MO,29.0,12208.0,9728.0,24768.0,25370.0,37355.0,35716.0,553886.775759659,5011.674460167002,0.7305491525423728,0.2296406779661017,0.006454237288135593,0.02999322033898305,0.7103259043565909,0.6630437692410655,0.2723709261955426,0.3268103332887164,29031.0,"Cape Girardeau County, Missouri",14.2,85.8,26.9,9.2,77.75,22711.06476,88.95,6.35,0.2,1.1,1.7,1.7,30.2,7.6,74147.5,47.1,14.6,0.429,21.0,30.8,18.1,26.6,0.85,10.55,13.1,Missouri,88.95,6.35,1.7,1.1,0.2,1.7,90.05,0.7959455,36.3,-89.6849079,37.3838819,3.8,4.6,0.08,33.0,0.325,0.201,0.271,0.105,313.2,74.2,0.146,0.059000000000000004,453.46,2.53,54.4,7.0,0.51911319627111,-0.0384323330927609,0.519193165772264,1.6764191095197697e-05,1.6764191095197697e-05,3.85762903278136e-05,0.000218449900155626,-0.742508155235986,134.1,4956.0,1145.0,1129.0,1467.0,1215.0,569.0,676.0,463.0,344.0,437.0,252.0,779.0,888.0,669.0,569.0,681.0,458.0,581.0,694.0,468.0,29031.0,13.833333333333302,1258.8239999999998,"(13.6,14.9]","(37.1,38.4]","(-90.4,-87.2]","(1.19e+03,1.27e+03]","(105,167]"
331,29031,Cape Girardeau County,republican,False,J. Brunner,Republican,3,100.0,Missouri,14.9,1867.0,Cape Girardeau,35.0,,124.0,8468.0,,,,,,,,1106.0,,,,,,,,,,,,,,,,,,238.0,26939.0,,,36875.0,MO,29.0,12208.0,9728.0,24768.0,25370.0,37355.0,35716.0,553886.775759659,5011.674460167002,0.7305491525423728,0.2296406779661017,0.006454237288135593,0.02999322033898305,0.7103259043565909,0.6630437692410655,0.2723709261955426,0.3268103332887164,29031.0,"Cape Girardeau County, Missouri",14.2,85.8,26.9,9.2,77.75,22711.06476,88.95,6.35,0.2,1.1,1.7,1.7,30.2,7.6,74147.5,47.1,14.6,0.429,21.0,30.8,18.1,26.6,0.85,10.55,13.1,Missouri,88.95,6.35,1.7,1.1,0.2,1.7,90.05,0.7959455,36.3,-89.6849079,37.3838819,3.8,4.6,0.08,33.0,0.325,0.201,0.271,0.105,313.2,74.2,0.146,0.059000000000000004,453.46,2.53,54.4,7.0,0.51911319627111,-0.0384323330927609,0.519193165772264,1.6764191095197697e-05,1.6764191095197697e-05,3.85762903278136e-05,0.000218449900155626,-0.742508155235986,134.1,4956.0,1145.0,1129.0,1467.0,1215.0,569.0,676.0,463.0,344.0,437.0,252.0,779.0,888.0,669.0,569.0,681.0,458.0,581.0,694.0,468.0,29031.0,13.833333333333302,1258.8239999999998,"(13.6,14.9]","(37.1,38.4]","(-90.4,-87.2]","(1.19e+03,1.27e+03]","(105,167]"
332,29031,Cape Girardeau County,republican,False,C. Hanaway,Republican,4,100.0,Missouri,10.8,1351.0,Cape Girardeau,35.0,,124.0,8468.0,,,,,,,,1106.0,,,,,,,,,,,,,,,,,,238.0,26939.0,,,36875.0,MO,29.0,12208.0,9728.0,24768.0,25370.0,37355.0,35716.0,553886.775759659,5011.674460167002,0.7305491525423728,0.2296406779661017,0.006454237288135593,0.02999322033898305,0.7103259043565909,0.6630437692410655,0.2723709261955426,0.3268103332887164,29031.0,"Cape Girardeau County, Missouri",14.2,85.8,26.9,9.2,77.75,22711.06476,88.95,6.35,0.2,1.1,1.7,1.7,30.2,7.6,74147.5,47.1,14.6,0.429,21.0,30.8,18.1,26.6,0.85,10.55,13.1,Missouri,88.95,6.35,1.7,1.1,0.2,1.7,90.05,0.7959455,36.3,-89.6849079,37.3838819,3.8,4.6,0.08,33.0,0.325,0.201,0.271,0.105,313.2,74.2,0.146,0.059000000000000004,453.46,2.53,54.4,7.0,0.51911319627111,-0.0384323330927609,0.519193165772264,1.6764191095197697e-05,1.6764191095197697e-05,3.85762903278136e-05,0.000218449900155626,-0.742508155235986,134.1,4956.0,1145.0,1129.0,1467.0,1215.0,569.0,676.0,463.0,344.0,437.0,252.0,779.0,888.0,669.0,569.0,681.0,458.0,581.0,694.0,468.0,29031.0,13.833333333333302,1258.8239999999998,"(13.6,14.9]","(37.1,38.4]","(-90.4,-87.2]","(1.19e+03,1.27e+03]","(105,167]"
333,29031,Cape Girardeau County,independent_or_other,False,C. Spragins,Independent,1,100.0,Missouri,,,Cape Girardeau,35.0,,124.0,8468.0,,,,,,,,1106.0,,,,,,,,,,,,,,,,,,238.0,26939.0,,,36875.0,MO,29.0,12208.0,9728.0,24768.0,25370.0,37355.0,35716.0,553886.775759659,5011.674460167002,0.7305491525423728,0.2296406779661017,0.006454237288135593,0.02999322033898305,0.7103259043565909,0.6630437692410655,0.2723709261955426,0.3268103332887164,29031.0,"Cape Girardeau County, Missouri",14.2,85.8,26.9,9.2,77.75,22711.06476,88.95,6.35,0.2,1.1,1.7,1.7,30.2,7.6,74147.5,47.1,14.6,0.429,21.0,30.8,18.1,26.6,0.85,10.55,13.1,Missouri,88.95,6.35,1.7,1.1,0.2,1.7,90.05,0.7959455,36.3,-89.6849079,37.3838819,3.8,4.6,0.08,33.0,0.325,0.201,0.271,0.105,313.2,74.2,0.146,0.059000000000000004,453.46,2.53,54.4,7.0,0.51911319627111,-0.0384323330927609,0.519193165772264,1.6764191095197697e-05,1.6764191095197697e-05,3.85762903278136e-05,0.000218449900155626,-0.742508155235986,134.1,4956.0,1145.0,1129.0,1467.0,1215.0,569.0,676.0,463.0,344.0,437.0,252.0,779.0,888.0,669.0,569.0,681.0,458.0,581.0,694.0,468.0,29031.0,13.833333333333302,1258.8239999999998,"(13.6,14.9]","(37.1,38.4]","(-90.4,-87.2]","(1.19e+03,1.27e+03]","(105,167]"
334,29033,Carroll County,democrat,False,C. Koster,Democratic,1,100.0,Missouri,73.6,95.0,Carroll,14.0,,13.0,745.0,,,,,,,,106.0,,,,,,,,,,,,,,,,,,17.0,3480.0,,,4361.0,MO,29.0,1535.0,1154.0,2955.0,3072.0,4538.0,4304.0,209423.60032755023,220615.9194831828,0.7979821141939922,0.1708323778949782,0.003898188488878698,0.02430635175418482,0.7137546468401487,0.6511679153812252,0.2681226765799257,0.3382547377699427,29033.0,"Carroll County, Missouri",15.9,84.1,17.9,6.1,73.05,27171.932064999997,95.6,1.9,0.2,0.25,0.85,1.2,16.35,11.85,9555.5,47.6,13.95,0.504,19.4,30.2,17.5,18.15,3.75,12.25,18.15,Missouri,95.6,1.9,1.2,0.25,0.2,0.85,95.85,0.9145235,42.0,-93.50022659999999,39.427375399999995,3.2,2.7,0.08,36.8,0.243,0.209,0.316,0.10800000000000001,172.8,,0.162,0.08,88.26,,111.8,,-0.380123652714574,-0.15803824338207,0.5245945692737051,3.1428511722053604e-05,3.1428511722053604e-05,4.49076000788582e-05,0.00048688989256479004,-0.6480163392262099,234.55,4124.0,486.5,1397.0,1161.0,1079.5,,,,,,,,,,,,,,,,29033.0,,1047.496,,"(38.4,39.7]","(-93.6,-90.4]","(1.03e+03,1.12e+03]","(216,259]"
335,29033,Carroll County,democrat,False,C. Wheeler,Democratic,2,100.0,Missouri,17.8,23.0,Carroll,14.0,,13.0,745.0,,,,,,,,106.0,,,,,,,,,,,,,,,,,,17.0,3480.0,,,4361.0,MO,29.0,1535.0,1154.0,2955.0,3072.0,4538.0,4304.0,209423.60032755023,220615.9194831828,0.7979821141939922,0.1708323778949782,0.003898188488878698,0.02430635175418482,0.7137546468401487,0.6511679153812252,0.2681226765799257,0.3382547377699427,29033.0,"Carroll County, Missouri",15.9,84.1,17.9,6.1,73.05,27171.932064999997,95.6,1.9,0.2,0.25,0.85,1.2,16.35,11.85,9555.5,47.6,13.95,0.504,19.4,30.2,17.5,18.15,3.75,12.25,18.15,Missouri,95.6,1.9,1.2,0.25,0.2,0.85,95.85,0.9145235,42.0,-93.50022659999999,39.427375399999995,3.2,2.7,0.08,36.8,0.243,0.209,0.316,0.10800000000000001,172.8,,0.162,0.08,88.26,,111.8,,-0.380123652714574,-0.15803824338207,0.5245945692737051,3.1428511722053604e-05,3.1428511722053604e-05,4.49076000788582e-05,0.00048688989256479004,-0.6480163392262099,234.55,4124.0,486.5,1397.0,1161.0,1079.5,,,,,,,,,,,,,,,,29033.0,,1047.496,,"(38.4,39.7]","(-93.6,-90.4]","(1.03e+03,1.12e+03]","(216,259]"
