fips,geo_name,individual_party,is_incumbent,is_winner,name,party,rank,reporting_pct,state,vote_pct,votes
15,15th District Primaries,republican,False,True,"<span class=""name-combo""> <span class=""token token-winner""><b aria-hidden=""true"" class=""icon icon-check""></b><span class=""icon-text"">Winner</span></span>* R. Villarreal</span>",Republican,2,100.0,Texas,31.9,9331.0
15,15th District Primaries,republican,False,False,X. Salinas,Republican,3,100.0,Texas,23.0,6730.0
16,16th District Primary,democrat,True,True,B. O'Rourke,,1,100.0,Texas,85.6,39958.0
16,16th District Primary,democrat,False,False,B. Mendoza,,2,100.0,Texas,14.4,6732.0
17,17th District Primaries,democrat,False,True,W. Matta,Democratic,1,100.0,Texas,,
17,17th District Primaries,republican,True,True,B. Flores,Republican,1,100.0,Texas,72.5,60434.0
17,17th District Primaries,republican,False,False,R. Patterson,Republican,2,100.0,Texas,18.4,15387.0
17,17th District Primaries,republican,False,False,K. Sims,Republican,3,100.0,Texas,9.1,7591.0
18,18th District Primaries,democrat,True,True,S. Jackson Lee,Democratic,1,100.0,Texas,,
18,18th District Primaries,republican,False,True,"<span class=""name-combo""> <span class=""token token-winner""><b aria-hidden=""true"" class=""icon icon-check""></b><span class=""icon-text"">Winner</span></span>* L. Bartley</span>",Republican,1,100.0,Texas,33.7,5679.0
18,18th District Primaries,republican,False,True,"<span class=""name-combo""> <span class=""token token-winner""><b aria-hidden=""true"" class=""icon icon-check""></b><span class=""icon-text"">Winner</span></span>* R. Gonzales</span>",Republican,2,100.0,Texas,33.1,5578.0
18,18th District Primaries,republican,False,False,S. Fisher,Republican,3,100.0,Texas,26.1,4405.0
18,18th District Primaries,republican,False,False,A. Pate,Republican,4,100.0,Texas,7.1,1202.0
19,19th District Primary,republican,False,True,"<span class=""name-combo""> <span class=""token token-winner""><b aria-hidden=""true"" class=""icon icon-check""></b><span class=""icon-text"">Winner</span></span>* G. Robertson</span>",,1,100.0,Texas,26.7,27791.0
19,19th District Primary,republican,False,True,"<span class=""name-combo""> <span class=""token token-winner""><b aria-hidden=""true"" class=""icon icon-check""></b><span class=""icon-text"">Winner</span></span>* J. Arrington</span>",,2,100.0,Texas,26.0,26980.0
19,19th District Primary,republican,False,False,M. Starr,,3,100.0,Texas,21.4,22256.0
19,19th District Primary,republican,False,False,D. May,,4,100.0,Texas,9.2,9592.0
19,19th District Primary,republican,False,False,G. Garrett,,5,100.0,Texas,8.0,8290.0
19,19th District Primary,republican,False,False,J. Corley,,6,100.0,Texas,2.5,2552.0
19,19th District Primary,republican,False,False,D. Warren,,7,100.0,Texas,2.2,2320.0
19,19th District Primary,republican,False,False,D. Parrish,,8,100.0,Texas,2.1,2194.0
19,19th District Primary,republican,False,False,J. Key,,9,100.0,Texas,1.9,1941.0
20,20th District Primary,democrat,True,True,J. Castro,,1,100.0,Texas,,
21,21st District Primaries,democrat,False,True,T. Wakely,Democratic,1,100.0,Texas,59.0,29592.0
21,21st District Primaries,democrat,False,False,T. Vakil,Democratic,2,100.0,Texas,41.0,20566.0
21,21st District Primaries,republican,True,True,L. Smith,Republican,1,100.0,Texas,60.1,69872.0
21,21st District Primaries,republican,False,False,M. McCall,Republican,2,100.0,Texas,28.9,33597.0
21,21st District Primaries,republican,False,False,T. Phelps,Republican,3,100.0,Texas,5.7,6591.0
21,21st District Primaries,republican,False,False,J. Murphy,Republican,4,100.0,Texas,5.3,6189.0
22,22nd District Primaries,democrat,False,True,M. Gibson,Democratic,1,100.0,Texas,76.1,23060.0
22,22nd District Primaries,democrat,False,False,A. Hassan,Democratic,2,100.0,Texas,23.9,7223.0
22,22nd District Primaries,republican,True,True,P. Olson,Republican,1,100.0,Texas,,
23,23rd District Primaries,democrat,False,True,P. Gallego,Democratic,1,100.0,Texas,88.4,43196.0
23,23rd District Primaries,democrat,False,False,L. Keenen,Democratic,2,100.0,Texas,11.6,5687.0
23,23rd District Primaries,republican,True,True,W. Hurd,Republican,1,100.0,Texas,82.2,39762.0
23,23rd District Primaries,republican,False,False,H. Peterson,Republican,2,100.0,Texas,17.8,8590.0
24,24th District Primaries,democrat,False,True,J. McDowell,Democratic,1,100.0,Texas,,
24,24th District Primaries,republican,True,True,K. Marchant,Republican,1,100.0,Texas,,
25,25th District Primaries,democrat,False,True,K. Thomas,Democratic,1,100.0,Texas,,
25,25th District Primaries,republican,True,True,R. Williams,Republican,1,100.0,Texas,,
26,26th District Primaries,democrat,False,True,E. Mauck,Democratic,1,100.0,Texas,,
26,26th District Primaries,republican,True,True,M. Burgess,Republican,1,100.0,Texas,79.4,73515.0
26,26th District Primaries,republican,False,False,J. Krause,Republican,2,100.0,Texas,14.2,13183.0
26,26th District Primaries,republican,False,False,M. Beebe,Republican,3,100.0,Texas,6.4,5938.0
27,27th District Primaries,democrat,False,True,R. Barrera,Democratic,1,100.0,Texas,50.3,16140.0
27,27th District Primaries,democrat,False,False,R. Madrigal,Democratic,2,100.0,Texas,35.2,11294.0
27,27th District Primaries,democrat,False,False,W. Raasch,Democratic,3,100.0,Texas,14.6,4679.0
27,27th District Primaries,republican,True,True,B. Farenthold,Republican,1,100.0,Texas,56.0,42872.0
27,27th District Primaries,republican,False,False,G. Deeb,Republican,2,100.0,Texas,44.0,33699.0
28,28th District Primaries,democrat,True,True,H. Cuellar,Democratic,1,100.0,Texas,89.8,49962.0
28,28th District Primaries,democrat,False,False,W. Hayward,Democratic,2,100.0,Texas,10.2,5682.0
28,28th District Primaries,republican,False,True,Z. Hardin,Republican,1,100.0,Texas,,
29,29th District Primaries,democrat,True,True,G. Green,Democratic,1,100.0,Texas,57.4,17750.0
29,29th District Primaries,democrat,False,False,A. Garcia,Democratic,2,100.0,Texas,38.6,11935.0
29,29th District Primaries,democrat,False,False,D. Garcia,Democratic,3,100.0,Texas,4.0,1221.0
29,29th District Primaries,republican,False,True,J. Garza,Republican,1,100.0,Texas,59.2,7409.0
29,29th District Primaries,republican,False,False,R. Schafranek,Republican,2,100.0,Texas,40.8,5116.0
30,30th District Primaries,democrat,True,True,E. Johnson,Democratic,1,100.0,Texas,69.4,44505.0
30,30th District Primaries,democrat,False,False,B. Mallory Caraway,Democratic,2,100.0,Texas,23.8,15266.0
30,30th District Primaries,democrat,False,False,B. Vance,Democratic,3,100.0,Texas,6.8,4336.0
30,30th District Primaries,republican,False,True,C. Lingerfelt,Republican,1,100.0,Texas,,
31,31st District Primaries,democrat,False,True,M. Clark,Democratic,1,100.0,Texas,,
31,31st District Primaries,republican,True,True,J. Carter,Republican,1,100.0,Texas,71.3,62718.0
31,31st District Primaries,republican,False,False,M. Sweeney,Republican,2,100.0,Texas,28.7,25270.0
32,32nd District Primary,republican,True,True,P. Sessions,,1,100.0,Texas,61.4,49632.0
32,32nd District Primary,republican,False,False,R. Ramsland,,2,100.0,Texas,23.6,19105.0
32,32nd District Primary,republican,False,False,P. Brown,,3,100.0,Texas,11.7,9462.0
32,32nd District Primary,republican,False,False,C. Roughneen,,4,100.0,Texas,3.2,2584.0
33,33rd District Primaries,democrat,True,True,M. Veasey,Democratic,1,100.0,Texas,63.4,20494.0
33,33rd District Primaries,democrat,False,False,C. Quintanilla,Democratic,2,100.0,Texas,36.6,11837.0
33,33rd District Primaries,republican,False,True,M. Mitchell,Republican,1,100.0,Texas,52.4,6410.0
33,33rd District Primaries,republican,False,False,B. Chadwick,Republican,2,100.0,Texas,47.6,5824.0
34,34th District Primaries,democrat,True,True,F. Vela,Democratic,1,100.0,Texas,,
34,34th District Primaries,republican,False,True,R. Gonzalez,Republican,1,100.0,Texas,50.6,12530.0
34,34th District Primaries,republican,False,False,W. Vaden,Republican,2,100.0,Texas,49.4,12252.0
35,35th District Primaries,democrat,True,True,L. Doggett,Democratic,1,100.0,Texas,,
35,35th District Primaries,republican,False,True,S. Narvaiz,Republican,1,100.0,Texas,,
36,36th District Primary,republican,True,True,B. Babin,,1,100.0,Texas,,
1,1st District Primaries,democrat,False,True,P. Clemens,Democratic,1,100.0,Utah,,
1,1st District Primaries,republican,True,True,R. Bishop,Republican,1,100.0,Utah,,
1,1st District Primaries,independent_or_other,False,True,C. Bowden,Independent,1,100.0,Utah,,
1,1st District Primaries,unaffiliated,False,True,C. Fairbanks,Independent,1,100.0,Utah,,
2,2nd District Primaries,democrat,False,True,C. Albarran,Democratic,1,100.0,Utah,,
2,2nd District Primaries,republican,True,True,C. Stewart,Republican,1,100.0,Utah,,
2,2nd District Primaries,independent_or_other,False,True,P. McCollaum,Independent,1,100.0,Utah,,
3,3rd District Primaries,democrat,False,True,S. Tryon,Democratic,1,100.0,Utah,,
3,3rd District Primaries,republican,True,True,J. Chaffetz,Republican,1,100.0,Utah,78.8,44655.0
3,3rd District Primaries,republican,False,False,C. Teng,Republican,2,100.0,Utah,21.2,12043.0
4,4th District Primaries,democrat,False,True,D. Owens,Democratic,1,100.0,Utah,,
4,4th District Primaries,republican,True,True,M. Love,Republican,1,100.0,Utah,,
4,4th District Primaries,independent_or_other,False,True,C. Simonsen,Independent,1,100.0,Utah,,
1,1st District Primary,democrat,True,True,P. Welch,,1,100.0,Vermont,,
2,2nd District Primary,republican,False,True,S. Taylor,,1,100.0,Virginia,52.5,21403.0
2,2nd District Primary,republican,False,False,R. Forbes,,2,100.0,Virginia,40.6,16553.0
2,2nd District Primary,republican,False,False,P. Cardwell,,3,100.0,Virginia,6.8,2773.0
4,4th District Primaries,democrat,False,True,D. McEachin,Democratic,1,100.0,Virginia,74.8,11837.0
4,4th District Primaries,democrat,False,False,E. Ward,Democratic,2,100.0,Virginia,25.2,3982.0
4,4th District Primaries,republican,False,True,M. Wade,Republican,1,100.0,Virginia,64.2,4988.0
4,4th District Primaries,republican,False,False,J. Gonzalez,Republican,2,100.0,Virginia,35.8,2785.0
6,6th District Primary,republican,True,True,R. Goodlatte,,1,100.0,Virginia,77.3,19810.0
6,6th District Primary,republican,False,False,H. Griego,,2,100.0,Virginia,22.7,5816.0
1,1st District Primary,democrat,True,True,S. DelBene,,1,73.4,Washington,53.9,47058.0
1,1st District Primary,republican,False,True,R. Sutherland,,2,73.4,Washington,31.1,27200.0
1,1st District Primary,democrat,False,False,J. Orlinski,,3,73.4,Washington,9.6,8357.0
1,1st District Primary,independent_or_other,False,False,S. Stafne,,4,73.4,Washington,2.8,2461.0
1,1st District Primary,independent_or_other,False,False,A. Storms,,5,73.4,Washington,2.6,2296.0
2,2nd District Primary,democrat,True,True,R. Larsen,,1,70.1,Washington,53.0,46642.0
2,2nd District Primary,republican,False,False,M. Hennemann,,2,70.1,Washington,31.7,27931.0
2,2nd District Primary,democrat,False,False,M. Lapointe,,3,70.1,Washington,10.2,8963.0
2,2nd District Primary,independent_or_other,False,False,B. Luke,,4,70.1,Washington,3.2,2808.0
2,2nd District Primary,independent_or_other,False,False,K. Ilonummi,,5,70.1,Washington,1.9,1653.0
3,3rd District Primary,republican,True,True,J. Herrera Beutler,,1,80.2,Washington,54.7,54114.0
3,3rd District Primary,democrat,False,False,J. Moeller,,2,80.2,Washington,25.3,25042.0
3,3rd District Primary,democrat,False,False,D. McDevitt,,3,80.2,Washington,10.1,9984.0
3,3rd District Primary,democrat,False,False,A. Marx,,4,80.2,Washington,3.9,3867.0
3,3rd District Primary,democrat,False,False,K. Arthur,,5,80.2,Washington,3.4,3339.0
3,3rd District Primary,independent_or_other,False,False,L. Worthington,,6,80.2,Washington,2.7,2667.0
4,4th District Primary,republican,True,True,D. Newhouse,,1,73.3,Washington,46.2,32875.0
4,4th District Primary,republican,False,False,C. Didier,,2,73.3,Washington,27.2,19383.0
4,4th District Primary,democrat,False,False,D. McKinley,,3,73.3,Washington,21.8,15547.0
4,4th District Primary,democrat,False,False,J. Malan,,4,73.3,Washington,2.5,1802.0
4,4th District Primary,republican,False,False,G. Jakeman,,5,73.3,Washington,2.2,1553.0
5,5th District Primary,republican,True,True,C. McMorris Rodgers,,1,72.8,Washington,41.4,43089.0
5,5th District Primary,democrat,False,False,J. Pakootas,,2,72.8,Washington,32.2,33432.0
5,5th District Primary,independent_or_other,False,False,D. Wilson,,3,72.8,Washington,13.7,14241.0
5,5th District Primary,republican,False,False,T. Horne,,4,72.8,Washington,10.8,11280.0
5,5th District Primary,independent_or_other,False,False,K. McGee,,5,72.8,Washington,1.9,1934.0
6,6th District Primary,democrat,True,True,D. Kilmer,,1,80.1,Washington,59.0,65954.0
6,6th District Primary,republican,False,True,T. Bloom,,2,80.1,Washington,24.3,27211.0
6,6th District Primary,republican,False,False,S. Brodhead,,3,80.1,Washington,8.2,9143.0
6,6th District Primary,independent_or_other,False,False,M. Coverdale,,4,80.1,Washington,4.4,4909.0
6,6th District Primary,democrat,False,False,P. Nuchims,,5,80.1,Washington,2.3,2583.0
6,6th District Primary,independent_or_other,False,False,T. Vega,,6,80.1,Washington,1.8,1968.0
7,7th District Primary,democrat,False,True,P. Jayapal,,1,94.0,Washington,39.1,44540.0
7,7th District Primary,democrat,False,False,B. Walkinshaw,,2,94.0,Washington,21.3,24285.0
7,7th District Primary,democrat,False,False,J. McDermott,,3,94.0,Washington,20.9,23798.0
7,7th District Primary,republican,False,False,C. Keller,,4,94.0,Washington,8.8,10083.0
7,7th District Primary,republican,False,False,S. Sutherland,,5,94.0,Washington,5.1,5781.0
7,7th District Primary,democrat,False,False,A. Jhaveri,,6,94.0,Washington,1.6,1836.0
7,7th District Primary,democrat,False,False,D. Rivers,,7,94.0,Washington,1.4,1546.0
7,7th District Primary,independent_or_other,False,False,L. Regier,,8,94.0,Washington,1.3,1539.0
7,7th District Primary,independent_or_other,False,False,C. Cooper,,9,94.0,Washington,0.6,634.0
8,8th District Primary,republican,True,True,D. Reichert,,1,74.6,Washington,57.4,49291.0
8,8th District Primary,democrat,False,False,T. Ventrella,,2,74.6,Washington,17.5,15032.0
8,8th District Primary,democrat,False,False,S. Ramos,,3,74.6,Washington,12.8,10954.0
8,8th District Primary,democrat,False,False,A. Skold,,4,74.6,Washington,8.3,7138.0
8,8th District Primary,independent_or_other,False,False,K. Arnold,,5,74.6,Washington,2.4,2070.0
8,8th District Primary,independent_or_other,False,False,M. Walsh,,6,74.6,Washington,1.7,1420.0
9,9th District Primary,democrat,True,True,A. Smith,,1,75.5,Washington,57.0,41744.0
9,9th District Primary,republican,False,False,D. Basler,,2,75.5,Washington,24.7,18090.0
9,9th District Primary,democrat,False,False,J. Wineberry,,3,75.5,Washington,13.0,9561.0
9,9th District Primary,democrat,False,False,D. Smith,,4,75.5,Washington,3.1,2249.0
9,9th District Primary,independent_or_other,False,False,J. Flener,,5,75.5,Washington,2.3,1653.0
10,10th District Primary,democrat,True,True,D. Heck,,1,86.9,Washington,46.9,47612.0
10,10th District Primary,republican,False,True,J. Postma,,2,86.9,Washington,36.9,37406.0
10,10th District Primary,independent_or_other,False,False,J. Ferguson,,3,86.9,Washington,12.8,12959.0
10,10th District Primary,independent_or_other,False,False,R. Boyce,,4,86.9,Washington,3.4,3490.0
1,1st District Primaries,democrat,False,True,M. Manypenny,Democratic,1,100.0,West Virginia,,
1,1st District Primaries,republican,True,True,D. McKinley,Republican,1,100.0,West Virginia,,
2,2nd District Primaries,democrat,False,True,M. Hunt,Democratic,1,100.0,West Virginia,29.0,21036.0
2,2nd District Primaries,democrat,False,False,C. Simpson,Democratic,2,100.0,West Virginia,26.2,19004.0
2,2nd District Primaries,democrat,False,False,T. Payne,Democratic,3,100.0,West Virginia,21.0,15240.0
2,2nd District Primaries,democrat,False,False,H. Peyton,Democratic,4,100.0,West Virginia,15.2,11028.0
2,2nd District Primaries,democrat,False,False,R. Wilson,Democratic,5,100.0,West Virginia,8.5,6190.0
2,2nd District Primaries,republican,True,True,A. Mooney,Republican,1,100.0,West Virginia,72.9,45262.0
2,2nd District Primaries,republican,False,False,M. Savitt,Republican,2,100.0,West Virginia,27.1,16803.0
3,3rd District Primaries,democrat,False,True,M. Detch,Democratic,1,100.0,West Virginia,,
3,3rd District Primaries,republican,True,True,E. Jenkins,Republican,1,100.0,West Virginia,,
1,1st District Primaries,democrat,False,True,R. Solen,Democratic,1,100.0,Wisconsin,59.1,14611.0
1,1st District Primaries,democrat,False,False,T. Breu,Democratic,2,100.0,Wisconsin,40.9,10111.0
1,1st District Primaries,republican,True,True,P. Ryan,Republican,1,100.0,Wisconsin,84.1,57391.0
1,1st District Primaries,republican,False,False,P. Nehlen,Republican,2,100.0,Wisconsin,15.9,10852.0
1,1st District Primaries,independent_or_other,False,True,J. Lebeck,Independent,1,100.0,Wisconsin,,
2,2nd District Primaries,democrat,True,True,M. Pocan,Democratic,1,100.0,Wisconsin,,
2,2nd District Primaries,republican,False,True,P. Theron,Republican,1,100.0,Wisconsin,,
3,3rd District Primary,democrat,True,True,R. Kind,,1,100.0,Wisconsin,81.3,33283.0
3,3rd District Primary,democrat,False,False,M. Buchholz,,2,100.0,Wisconsin,18.7,7680.0
4,4th District Primaries,democrat,True,True,G. Moore,Democratic,1,100.0,Wisconsin,84.6,55093.0
4,4th District Primaries,democrat,False,False,G. George,Democratic,2,100.0,Wisconsin,15.4,10000.0
4,4th District Primaries,independent_or_other,False,True,A. Craig,Independent,1,100.0,Wisconsin,,
5,5th District Primaries,democrat,False,True,K. Penebaker,Democratic,1,100.0,Wisconsin,,
5,5th District Primaries,republican,True,True,J. Sensenbrenner,Republican,1,100.0,Wisconsin,,
5,5th District Primaries,independent_or_other,False,True,J. Arndt,Independent,1,100.0,Wisconsin,,
6,6th District Primaries,democrat,False,True,S. Lloyd,Democratic,1,100.0,Wisconsin,75.3,19611.0
6,6th District Primaries,democrat,False,False,M. Slattery,Democratic,2,100.0,Wisconsin,24.7,6445.0
6,6th District Primaries,republican,True,True,G. Grothman,Republican,1,100.0,Wisconsin,,
7,7th District Primaries,democrat,False,True,M. Hoeft,Democratic,1,100.0,Wisconsin,80.7,27238.0
7,7th District Primaries,democrat,False,False,J. Lewis,Democratic,2,100.0,Wisconsin,19.3,6508.0
7,7th District Primaries,republican,True,True,S. Duffy,Republican,1,100.0,Wisconsin,89.5,29421.0
7,7th District Primaries,republican,False,False,D. Raihala,Republican,2,100.0,Wisconsin,10.5,3465.0
8,8th District Primaries,democrat,False,True,T. Nelson,Democratic,1,100.0,Wisconsin,,
8,8th District Primaries,republican,False,True,M. Gallagher,Republican,1,100.0,Wisconsin,74.4,40150.0
8,8th District Primaries,republican,False,False,F. Lasee,Republican,2,100.0,Wisconsin,19.8,10683.0
8,8th District Primaries,republican,False,False,T. McNulty,Republican,3,100.0,Wisconsin,5.8,3103.0
1,1st District Primaries,democrat,False,True,R. Greene,Democratic,1,100.0,Wyoming,58.3,11128.0
1,1st District Primaries,democrat,False,False,C. Hardy,Democratic,2,100.0,Wyoming,41.7,7965.0
1,1st District Primaries,republican,False,True,L. Cheney,Republican,1,100.0,Wyoming,39.9,35668.0
1,1st District Primaries,republican,False,False,L. Christensen,Republican,2,100.0,Wyoming,21.9,19594.0
1,1st District Primaries,republican,False,False,T. Stubson,Republican,3,100.0,Wyoming,17.5,15635.0
1,1st District Primaries,republican,False,False,D. Smith,Republican,4,100.0,Wyoming,15.3,13680.0
1,1st District Primaries,republican,False,False,M. Konsmo,Republican,5,100.0,Wyoming,1.6,1390.0
1,1st District Primaries,republican,False,False,J. Senteney,Republican,6,100.0,Wyoming,1.1,989.0
1,1st District Primaries,republican,False,False,P. Paad,Republican,7,100.0,Wyoming,1.0,912.0
1,1st District Primaries,republican,False,False,R. Rammell,Republican,8,100.0,Wyoming,1.0,904.0
1,1st District Primaries,republican,False,False,H. Beaudry,Republican,9,100.0,Wyoming,0.7,582.0
1,1st District Primaries,independent_or_other,False,True,L. Struempf,Independent,1,100.0,Wyoming,,
1,1st District Primaries,independent_or_other,False,True,D. Cummings,Independent,1,100.0,Wyoming,,
