fips,geo_name,individual_party,is_incumbent,name,rank,reporting_pct,state,vote_pct,votes
29197,Schuyler County,R,False,E. Greitens,1,100.0,Missouri,66.3,1259
29197,Schuyler County,D,False,C. Koster,2,100.0,Missouri,31.3,595
29197,Schuyler County,L,False,C. Spragins,3,100.0,Missouri,1.2,23
29197,Schuyler County,I,False,L. Turilli,4,100.0,Missouri,0.6,12
29197,Schuyler County,G,False,D. Fitz,5,100.0,Missouri,0.6,11
29199,Scotland County,R,False,E. Greitens,1,100.0,Missouri,65.3,1273
29199,Scotland County,D,False,C. Koster,2,100.0,Missouri,31.3,610
29199,Scotland County,G,False,D. Fitz,3,100.0,Missouri,1.6,31
29199,Scotland County,L,False,C. Spragins,4,100.0,Missouri,1.1,22
29199,Scotland County,I,False,L. Turilli,5,100.0,Missouri,0.7,13
29201,Scott County,R,False,E. Greitens,1,100.0,Missouri,66.0,11322
29201,Scott County,D,False,C. Koster,2,100.0,Missouri,31.5,5412
29201,Scott County,L,False,C. Spragins,3,100.0,Missouri,1.2,209
29201,Scott County,I,False,L. Turilli,4,100.0,Missouri,0.9,147
29201,Scott County,G,False,D. Fitz,5,100.0,Missouri,0.4,69
29203,Shannon County,R,False,E. Greitens,1,100.0,Missouri,61.3,2365
29203,Shannon County,D,False,C. Koster,2,100.0,Missouri,34.3,1322
29203,Shannon County,I,False,L. Turilli,3,100.0,Missouri,2.0,77
29203,Shannon County,L,False,C. Spragins,4,100.0,Missouri,1.5,56
29203,Shannon County,G,False,D. Fitz,5,100.0,Missouri,0.9,35
29205,Shelby County,R,False,E. Greitens,1,100.0,Missouri,66.1,2143
29205,Shelby County,D,False,C. Koster,2,100.0,Missouri,32.0,1037
29205,Shelby County,L,False,C. Spragins,3,100.0,Missouri,1.0,31
29205,Shelby County,G,False,D. Fitz,4,100.0,Missouri,0.5,15
29205,Shelby County,I,False,L. Turilli,5,100.0,Missouri,0.5,15
29183,St. Charles County,R,False,E. Greitens,1,100.0,Missouri,54.5,109084
29183,St. Charles County,D,False,C. Koster,2,100.0,Missouri,42.6,85209
29183,St. Charles County,L,False,C. Spragins,3,100.0,Missouri,1.4,2873
29183,St. Charles County,I,False,L. Turilli,4,100.0,Missouri,0.9,1722
29183,St. Charles County,G,False,D. Fitz,5,100.0,Missouri,0.6,1200
29185,St. Clair County,R,False,E. Greitens,1,100.0,Missouri,62.9,2927
29185,St. Clair County,D,False,C. Koster,2,100.0,Missouri,33.5,1560
29185,St. Clair County,I,False,L. Turilli,3,100.0,Missouri,1.5,69
29185,St. Clair County,L,False,C. Spragins,4,100.0,Missouri,1.4,66
29185,St. Clair County,G,False,D. Fitz,5,100.0,Missouri,0.7,34
29187,St. Francois County,R,False,E. Greitens,1,100.0,Missouri,58.5,14432
29187,St. Francois County,D,False,C. Koster,2,100.0,Missouri,38.2,9424
29187,St. Francois County,L,False,C. Spragins,3,100.0,Missouri,1.3,310
29187,St. Francois County,I,False,L. Turilli,4,100.0,Missouri,1.2,285
29187,St. Francois County,G,False,D. Fitz,5,100.0,Missouri,0.9,216
29189,St. Louis County,D,False,C. Koster,1,99.8,Missouri,58.4,295399
29189,St. Louis County,R,False,E. Greitens,2,99.8,Missouri,38.8,196280
29189,St. Louis County,L,False,C. Spragins,3,99.8,Missouri,1.2,6110
29189,St. Louis County,I,False,L. Turilli,4,99.8,Missouri,0.8,4054
29189,St. Louis County,G,False,D. Fitz,5,99.8,Missouri,0.7,3789
29510,St. Louis City,D,False,C. Koster,1,100.0,Missouri,80.4,102549
29510,St. Louis City,R,False,E. Greitens,2,100.0,Missouri,16.3,20813
29510,St. Louis City,L,False,C. Spragins,3,100.0,Missouri,1.4,1825
29510,St. Louis City,G,False,D. Fitz,4,100.0,Missouri,1.2,1485
29510,St. Louis City,I,False,L. Turilli,5,100.0,Missouri,0.6,823
29186,Ste. Genevieve County,R,False,E. Greitens,1,100.0,Missouri,50.3,4241
29186,Ste. Genevieve County,D,False,C. Koster,2,100.0,Missouri,47.1,3966
29186,Ste. Genevieve County,L,False,C. Spragins,3,100.0,Missouri,1.1,95
29186,Ste. Genevieve County,I,False,L. Turilli,4,100.0,Missouri,0.9,75
29186,Ste. Genevieve County,G,False,D. Fitz,5,100.0,Missouri,0.6,50
29207,Stoddard County,R,False,E. Greitens,1,100.0,Missouri,73.9,9790
29207,Stoddard County,D,False,C. Koster,2,100.0,Missouri,24.0,3176
29207,Stoddard County,L,False,C. Spragins,3,100.0,Missouri,1.0,127
29207,Stoddard County,I,False,L. Turilli,4,100.0,Missouri,0.8,105
29207,Stoddard County,G,False,D. Fitz,5,100.0,Missouri,0.4,57
29209,Stone County,R,False,E. Greitens,1,100.0,Missouri,72.3,11914
29209,Stone County,D,False,C. Koster,2,100.0,Missouri,25.1,4132
29209,Stone County,L,False,C. Spragins,3,100.0,Missouri,1.3,212
29209,Stone County,I,False,L. Turilli,4,100.0,Missouri,0.9,149
29209,Stone County,G,False,D. Fitz,5,100.0,Missouri,0.4,73
29211,Sullivan County,R,False,E. Greitens,1,100.0,Missouri,66.2,1642
29211,Sullivan County,D,False,C. Koster,2,100.0,Missouri,31.7,787
29211,Sullivan County,I,False,L. Turilli,3,100.0,Missouri,1.0,25
29211,Sullivan County,L,False,C. Spragins,4,100.0,Missouri,0.6,16
29211,Sullivan County,G,False,D. Fitz,5,100.0,Missouri,0.4,10
29213,Taney County,R,False,E. Greitens,1,100.0,Missouri,71.1,16552
29213,Taney County,D,False,C. Koster,2,100.0,Missouri,25.7,5978
29213,Taney County,L,False,C. Spragins,3,100.0,Missouri,1.5,347
29213,Taney County,I,False,L. Turilli,4,100.0,Missouri,1.1,246
29213,Taney County,G,False,D. Fitz,5,100.0,Missouri,0.7,172
29215,Texas County,R,False,E. Greitens,1,100.0,Missouri,69.9,7659
29215,Texas County,D,False,C. Koster,2,100.0,Missouri,26.6,2918
29215,Texas County,I,False,L. Turilli,3,100.0,Missouri,1.7,183
29215,Texas County,L,False,C. Spragins,4,100.0,Missouri,1.4,150
29215,Texas County,G,False,D. Fitz,5,100.0,Missouri,0.5,51
29217,Vernon County,R,False,E. Greitens,1,100.0,Missouri,66.7,5696
29217,Vernon County,D,False,C. Koster,2,100.0,Missouri,30.6,2616
29217,Vernon County,L,False,C. Spragins,3,100.0,Missouri,1.2,106
29217,Vernon County,I,False,L. Turilli,4,100.0,Missouri,0.8,71
29217,Vernon County,G,False,D. Fitz,5,100.0,Missouri,0.6,51
29219,Warren County,R,False,E. Greitens,1,100.0,Missouri,57.6,9056
29219,Warren County,D,False,C. Koster,2,100.0,Missouri,38.5,6055
29219,Warren County,I,False,L. Turilli,3,100.0,Missouri,1.8,286
29219,Warren County,L,False,C. Spragins,4,100.0,Missouri,1.5,234
29219,Warren County,G,False,D. Fitz,5,100.0,Missouri,0.6,96
29221,Washington County,R,False,E. Greitens,1,100.0,Missouri,61.3,5680
29221,Washington County,D,False,C. Koster,2,100.0,Missouri,33.9,3141
29221,Washington County,I,False,L. Turilli,3,100.0,Missouri,2.7,248
29221,Washington County,L,False,C. Spragins,4,100.0,Missouri,1.2,110
29221,Washington County,G,False,D. Fitz,5,100.0,Missouri,0.9,82
29223,Wayne County,R,False,E. Greitens,1,100.0,Missouri,72.0,4082
29223,Wayne County,D,False,C. Koster,2,100.0,Missouri,25.0,1418
29223,Wayne County,L,False,C. Spragins,3,100.0,Missouri,1.4,80
29223,Wayne County,I,False,L. Turilli,4,100.0,Missouri,0.8,44
29223,Wayne County,G,False,D. Fitz,5,100.0,Missouri,0.7,42
29225,Webster County,R,False,E. Greitens,1,100.0,Missouri,66.5,11138
29225,Webster County,D,False,C. Koster,2,100.0,Missouri,30.1,5036
29225,Webster County,I,False,L. Turilli,3,100.0,Missouri,1.5,259
29225,Webster County,L,False,C. Spragins,4,100.0,Missouri,1.4,236
29225,Webster County,G,False,D. Fitz,5,100.0,Missouri,0.5,76
29227,Worth County,R,False,E. Greitens,1,100.0,Missouri,68.8,714
29227,Worth County,D,False,C. Koster,2,100.0,Missouri,28.2,293
29227,Worth County,L,False,C. Spragins,3,100.0,Missouri,1.3,14
29227,Worth County,I,False,L. Turilli,4,100.0,Missouri,1.1,11
29227,Worth County,G,False,D. Fitz,5,100.0,Missouri,0.6,6
29229,Wright County,R,False,E. Greitens,1,100.0,Missouri,73.9,5990
29229,Wright County,D,False,C. Koster,2,100.0,Missouri,23.4,1897
29229,Wright County,L,False,C. Spragins,3,100.0,Missouri,1.2,94
29229,Wright County,I,False,L. Turilli,4,100.0,Missouri,1.1,88
29229,Wright County,G,False,D. Fitz,5,100.0,Missouri,0.4,33
30001,Beaverhead County,R,False,G. Gianforte,1,100.0,Montana,57.5,2790
30001,Beaverhead County,D,True,S. Bullock,2,100.0,Montana,39.7,1926
30001,Beaverhead County,L,False,T. Dunlap,3,100.0,Montana,2.9,139
30003,Big Horn County,D,True,S. Bullock,1,100.0,Montana,62.3,2683
30003,Big Horn County,R,False,G. Gianforte,2,100.0,Montana,34.5,1483
30003,Big Horn County,L,False,T. Dunlap,3,100.0,Montana,3.2,138
30005,Blaine County,D,True,S. Bullock,1,100.0,Montana,58.4,1610
30005,Blaine County,R,False,G. Gianforte,2,100.0,Montana,39.0,1074
30005,Blaine County,L,False,T. Dunlap,3,100.0,Montana,2.6,72
30007,Broadwater County,R,False,G. Gianforte,1,100.0,Montana,57.1,1820
30007,Broadwater County,D,True,S. Bullock,2,100.0,Montana,39.6,1262
30007,Broadwater County,L,False,T. Dunlap,3,100.0,Montana,3.2,103
30009,Carbon County,R,False,G. Gianforte,1,100.0,Montana,51.5,3130
30009,Carbon County,D,True,S. Bullock,2,100.0,Montana,45.4,2763
30009,Carbon County,L,False,T. Dunlap,3,100.0,Montana,3.1,190
30011,Carter County,R,False,G. Gianforte,1,100.0,Montana,81.8,649
30011,Carter County,D,True,S. Bullock,2,100.0,Montana,16.1,128
30011,Carter County,L,False,T. Dunlap,3,100.0,Montana,2.0,16
30013,Cascade County,D,True,S. Bullock,1,100.0,Montana,53.7,18787
30013,Cascade County,R,False,G. Gianforte,2,100.0,Montana,43.4,15181
30013,Cascade County,L,False,T. Dunlap,3,100.0,Montana,2.9,1014
30015,Chouteau County,R,False,G. Gianforte,1,100.0,Montana,50.8,1364
30015,Chouteau County,D,True,S. Bullock,2,100.0,Montana,46.6,1253
30015,Chouteau County,L,False,T. Dunlap,3,100.0,Montana,2.6,69
30017,Custer County,R,False,G. Gianforte,1,100.0,Montana,57.4,3026
30017,Custer County,D,True,S. Bullock,2,100.0,Montana,38.9,2051
30017,Custer County,L,False,T. Dunlap,3,100.0,Montana,3.8,199
30019,Daniels County,R,False,G. Gianforte,1,100.0,Montana,70.5,648
30019,Daniels County,D,True,S. Bullock,2,100.0,Montana,25.9,238
30019,Daniels County,L,False,T. Dunlap,3,100.0,Montana,3.6,33
30021,Dawson County,R,False,G. Gianforte,1,100.0,Montana,71.0,3125
30021,Dawson County,D,True,S. Bullock,2,100.0,Montana,24.4,1072
30021,Dawson County,L,False,T. Dunlap,3,100.0,Montana,4.6,202
30023,Deer Lodge County,D,True,S. Bullock,1,100.0,Montana,69.6,2998
30023,Deer Lodge County,R,False,G. Gianforte,2,100.0,Montana,26.3,1132
30023,Deer Lodge County,L,False,T. Dunlap,3,100.0,Montana,4.1,177
30025,Fallon County,R,False,G. Gianforte,1,100.0,Montana,72.0,1058
30025,Fallon County,D,True,S. Bullock,2,100.0,Montana,25.0,367
30025,Fallon County,L,False,T. Dunlap,3,100.0,Montana,3.0,44
30027,Fergus County,R,False,G. Gianforte,1,100.0,Montana,60.7,3628
30027,Fergus County,D,True,S. Bullock,2,100.0,Montana,36.2,2165
30027,Fergus County,L,False,T. Dunlap,3,100.0,Montana,3.1,185
30029,Flathead County,R,False,G. Gianforte,1,100.0,Montana,55.6,26254
30029,Flathead County,D,True,S. Bullock,2,100.0,Montana,40.5,19117
30029,Flathead County,L,False,T. Dunlap,3,100.0,Montana,3.9,1853
30031,Gallatin County,D,True,S. Bullock,1,100.0,Montana,55.8,30201
30031,Gallatin County,R,False,G. Gianforte,2,100.0,Montana,40.9,22139
30031,Gallatin County,L,False,T. Dunlap,3,100.0,Montana,3.3,1779
30033,Garfield County,R,False,G. Gianforte,1,100.0,Montana,82.4,603
30033,Garfield County,D,True,S. Bullock,2,100.0,Montana,15.6,114
30033,Garfield County,L,False,T. Dunlap,3,100.0,Montana,2.0,15
30035,Glacier County,D,True,S. Bullock,1,100.0,Montana,72.9,3741
30035,Glacier County,R,False,G. Gianforte,2,100.0,Montana,24.6,1262
30035,Glacier County,L,False,T. Dunlap,3,100.0,Montana,2.5,128
30037,Golden Valley County,R,False,G. Gianforte,1,100.0,Montana,63.0,308
30037,Golden Valley County,D,True,S. Bullock,2,100.0,Montana,33.9,166
30037,Golden Valley County,L,False,T. Dunlap,3,100.0,Montana,3.1,15
30039,Granite County,R,False,G. Gianforte,1,100.0,Montana,53.6,973
30039,Granite County,D,True,S. Bullock,2,100.0,Montana,43.3,786
30039,Granite County,L,False,T. Dunlap,3,100.0,Montana,3.0,55
30041,Hill County,D,True,S. Bullock,1,100.0,Montana,57.3,3779
30041,Hill County,R,False,G. Gianforte,2,100.0,Montana,39.7,2620
30041,Hill County,L,False,T. Dunlap,3,100.0,Montana,3.0,197
30043,Jefferson County,R,False,G. Gianforte,1,100.0,Montana,52.2,3536
30043,Jefferson County,D,True,S. Bullock,2,100.0,Montana,44.9,3043
30043,Jefferson County,L,False,T. Dunlap,3,100.0,Montana,2.9,198
30045,Judith Basin County,R,False,G. Gianforte,1,100.0,Montana,58.4,717
30045,Judith Basin County,D,True,S. Bullock,2,100.0,Montana,39.2,481
30045,Judith Basin County,L,False,T. Dunlap,3,100.0,Montana,2.4,29
30047,Lake County,D,True,S. Bullock,1,100.0,Montana,48.6,6457
30047,Lake County,R,False,G. Gianforte,2,100.0,Montana,47.5,6304
30047,Lake County,L,False,T. Dunlap,3,100.0,Montana,3.9,513
30049,Lewis And Clark County,D,True,S. Bullock,1,100.0,Montana,60.1,21098
30049,Lewis And Clark County,R,False,G. Gianforte,2,100.0,Montana,37.4,13125
30049,Lewis And Clark County,L,False,T. Dunlap,3,100.0,Montana,2.5,888
30051,Liberty County,R,False,G. Gianforte,1,100.0,Montana,58.5,570
30051,Liberty County,D,True,S. Bullock,2,100.0,Montana,38.7,377
30051,Liberty County,L,False,T. Dunlap,3,100.0,Montana,2.8,27
30053,Lincoln County,R,False,G. Gianforte,1,100.0,Montana,60.7,5722
30053,Lincoln County,D,True,S. Bullock,2,100.0,Montana,35.0,3303
30053,Lincoln County,L,False,T. Dunlap,3,100.0,Montana,4.3,406
30057,Madison County,R,False,G. Gianforte,1,100.0,Montana,56.3,2731
30057,Madison County,D,True,S. Bullock,2,100.0,Montana,40.6,1973
30057,Madison County,L,False,T. Dunlap,3,100.0,Montana,3.1,150
30055,Mccone County,R,False,G. Gianforte,1,100.0,Montana,74.5,794
30055,Mccone County,D,True,S. Bullock,2,100.0,Montana,23.3,248
30055,Mccone County,L,False,T. Dunlap,3,100.0,Montana,2.3,24
30059,Meagher County,R,False,G. Gianforte,1,100.0,Montana,60.3,599
30059,Meagher County,D,True,S. Bullock,2,100.0,Montana,36.6,364
30059,Meagher County,L,False,T. Dunlap,3,100.0,Montana,3.1,31
30061,Mineral County,R,False,G. Gianforte,1,100.0,Montana,49.4,1063
30061,Mineral County,D,True,S. Bullock,2,100.0,Montana,40.4,869
30061,Mineral County,L,False,T. Dunlap,3,100.0,Montana,10.1,218
30063,Missoula County,D,True,S. Bullock,1,100.0,Montana,65.2,38636
30063,Missoula County,R,False,G. Gianforte,2,100.0,Montana,31.5,18634
30063,Missoula County,L,False,T. Dunlap,3,100.0,Montana,3.3,1962
30065,Musselshell County,R,False,G. Gianforte,1,100.0,Montana,64.9,1596
30065,Musselshell County,D,True,S. Bullock,2,100.0,Montana,30.0,738
30065,Musselshell County,L,False,T. Dunlap,3,100.0,Montana,5.0,124
30067,Park County,D,True,S. Bullock,1,100.0,Montana,53.0,4947
30067,Park County,R,False,G. Gianforte,2,100.0,Montana,43.4,4050
30067,Park County,L,False,T. Dunlap,3,100.0,Montana,3.6,334
30069,Petroleum County,R,False,G. Gianforte,1,100.0,Montana,74.5,245
30069,Petroleum County,D,True,S. Bullock,2,100.0,Montana,22.5,74
30069,Petroleum County,L,False,T. Dunlap,3,100.0,Montana,3.0,10
30071,Phillips County,R,False,G. Gianforte,1,100.0,Montana,75.9,1684
30071,Phillips County,D,True,S. Bullock,2,100.0,Montana,22.1,491
30071,Phillips County,L,False,T. Dunlap,3,100.0,Montana,2.0,44
30073,Pondera County,R,False,G. Gianforte,1,100.0,Montana,50.7,1413
30073,Pondera County,D,True,S. Bullock,2,100.0,Montana,46.8,1305
30073,Pondera County,L,False,T. Dunlap,3,100.0,Montana,2.4,68
30075,Powder River County,R,False,G. Gianforte,1,100.0,Montana,73.2,777
30075,Powder River County,D,True,S. Bullock,2,100.0,Montana,24.1,256
30075,Powder River County,L,False,T. Dunlap,3,100.0,Montana,2.7,29
30077,Powell County,R,False,G. Gianforte,1,100.0,Montana,57.6,1630
30077,Powell County,D,True,S. Bullock,2,100.0,Montana,38.8,1098
30077,Powell County,L,False,T. Dunlap,3,100.0,Montana,3.7,104
30079,Prairie County,R,False,G. Gianforte,1,100.0,Montana,71.4,500
30079,Prairie County,D,True,S. Bullock,2,100.0,Montana,24.7,173
30079,Prairie County,L,False,T. Dunlap,3,100.0,Montana,3.9,27
30081,Ravalli County,R,False,G. Gianforte,1,100.0,Montana,55.3,12595
30081,Ravalli County,D,True,S. Bullock,2,100.0,Montana,41.1,9363
30081,Ravalli County,L,False,T. Dunlap,3,100.0,Montana,3.6,821
30083,Richland County,R,False,G. Gianforte,1,100.0,Montana,73.7,3562
30083,Richland County,D,True,S. Bullock,2,100.0,Montana,22.2,1076
30083,Richland County,L,False,T. Dunlap,3,100.0,Montana,4.1,198
30085,Roosevelt County,D,True,S. Bullock,1,100.0,Montana,54.7,1957
30085,Roosevelt County,R,False,G. Gianforte,2,100.0,Montana,41.0,1468
30085,Roosevelt County,L,False,T. Dunlap,3,100.0,Montana,4.2,152
30087,Rosebud County,R,False,G. Gianforte,1,100.0,Montana,57.0,1981
30087,Rosebud County,D,True,S. Bullock,2,100.0,Montana,40.3,1398
30087,Rosebud County,L,False,T. Dunlap,3,100.0,Montana,2.7,94
30089,Sanders County,R,False,G. Gianforte,1,100.0,Montana,57.5,3458
30089,Sanders County,D,True,S. Bullock,2,100.0,Montana,37.5,2255
30089,Sanders County,L,False,T. Dunlap,3,100.0,Montana,5.0,300
30091,Sheridan County,R,False,G. Gianforte,1,100.0,Montana,54.8,1030
30091,Sheridan County,D,True,S. Bullock,2,100.0,Montana,41.1,772
30091,Sheridan County,L,False,T. Dunlap,3,100.0,Montana,4.1,77
30093,Silver Bow County,D,True,S. Bullock,1,100.0,Montana,70.6,11871
30093,Silver Bow County,R,False,G. Gianforte,2,100.0,Montana,26.4,4437
30093,Silver Bow County,L,False,T. Dunlap,3,100.0,Montana,3.0,507
30095,Stillwater County,R,False,G. Gianforte,1,100.0,Montana,61.4,3013
30095,Stillwater County,D,True,S. Bullock,2,100.0,Montana,35.4,1735
30095,Stillwater County,L,False,T. Dunlap,3,100.0,Montana,3.2,158
30097,Sweet Grass County,R,False,G. Gianforte,1,100.0,Montana,64.4,1372
30097,Sweet Grass County,D,True,S. Bullock,2,100.0,Montana,32.9,701
30097,Sweet Grass County,L,False,T. Dunlap,3,100.0,Montana,2.7,57
30099,Teton County,R,False,G. Gianforte,1,100.0,Montana,54.0,1766
30099,Teton County,D,True,S. Bullock,2,100.0,Montana,43.7,1429
30099,Teton County,L,False,T. Dunlap,3,100.0,Montana,2.2,73
30101,Toole County,R,False,G. Gianforte,1,100.0,Montana,58.7,1209
30101,Toole County,D,True,S. Bullock,2,100.0,Montana,38.5,793
30101,Toole County,L,False,T. Dunlap,3,100.0,Montana,2.7,56
30103,Treasure County,R,False,G. Gianforte,1,100.0,Montana,61.7,276
30103,Treasure County,D,True,S. Bullock,2,100.0,Montana,35.6,159
30103,Treasure County,L,False,T. Dunlap,3,100.0,Montana,2.7,12
30105,Valley County,R,False,G. Gianforte,1,100.0,Montana,59.3,2341
30105,Valley County,D,True,S. Bullock,2,100.0,Montana,37.1,1464
30105,Valley County,L,False,T. Dunlap,3,100.0,Montana,3.6,144
30107,Wheatland County,R,False,G. Gianforte,1,100.0,Montana,56.6,545
30107,Wheatland County,D,True,S. Bullock,2,100.0,Montana,41.3,398
30107,Wheatland County,L,False,T. Dunlap,3,100.0,Montana,2.1,20
30109,Wibaux County,R,False,G. Gianforte,1,100.0,Montana,69.7,378
30109,Wibaux County,D,True,S. Bullock,2,100.0,Montana,26.4,143
30109,Wibaux County,L,False,T. Dunlap,3,100.0,Montana,3.9,21
30111,Yellowstone County,R,False,G. Gianforte,1,100.0,Montana,48.7,32692
30111,Yellowstone County,D,True,S. Bullock,2,100.0,Montana,47.9,32194
30111,Yellowstone County,L,False,T. Dunlap,3,100.0,Montana,3.4,2293
33001,Belknap County,R,False,C. Sununu,1,100.0,New Hampshire,54.9,18773
33001,Belknap County,D,False,C. Van Ostern,2,100.0,New Hampshire,41.1,14069
33001,Belknap County,L,False,M. Abramson,3,100.0,New Hampshire,4.0,1354
33003,Carroll County,R,False,C. Sununu,1,100.0,New Hampshire,52.7,15192
33003,Carroll County,D,False,C. Van Ostern,2,100.0,New Hampshire,43.4,12503
33003,Carroll County,L,False,M. Abramson,3,100.0,New Hampshire,3.9,1126
33005,Cheshire County,D,False,C. Van Ostern,1,100.0,New Hampshire,53.2,21471
33005,Cheshire County,R,False,C. Sununu,2,100.0,New Hampshire,42.4,17107
33005,Cheshire County,L,False,M. Abramson,3,100.0,New Hampshire,4.5,1802
33007,Coos County,R,False,C. Sununu,1,100.0,New Hampshire,48.9,7374
33007,Coos County,D,False,C. Van Ostern,2,100.0,New Hampshire,46.4,6993
33007,Coos County,L,False,M. Abramson,3,100.0,New Hampshire,4.7,702
33009,Grafton County,D,False,C. Van Ostern,1,100.0,New Hampshire,55.8,27621
33009,Grafton County,R,False,C. Sununu,2,100.0,New Hampshire,39.7,19684
33009,Grafton County,L,False,M. Abramson,3,100.0,New Hampshire,4.5,2215
33011,Hillsborough County,R,False,C. Sununu,1,100.0,New Hampshire,49.9,103688
33011,Hillsborough County,D,False,C. Van Ostern,2,100.0,New Hampshire,45.7,95071
33011,Hillsborough County,L,False,M. Abramson,3,100.0,New Hampshire,4.4,9120
33013,Merrimack County,D,False,C. Van Ostern,1,100.0,New Hampshire,50.4,41122
33013,Merrimack County,R,False,C. Sununu,2,100.0,New Hampshire,45.7,37249
33013,Merrimack County,L,False,M. Abramson,3,100.0,New Hampshire,3.9,3159
33015,Rockingham County,R,False,C. Sununu,1,100.0,New Hampshire,53.8,94865
33015,Rockingham County,D,False,C. Van Ostern,2,100.0,New Hampshire,42.0,74076
33015,Rockingham County,L,False,M. Abramson,3,100.0,New Hampshire,4.3,7499
33017,Strafford County,D,False,C. Van Ostern,1,100.0,New Hampshire,51.6,34165
33017,Strafford County,R,False,C. Sununu,2,100.0,New Hampshire,43.6,28875
33017,Strafford County,L,False,M. Abramson,3,100.0,New Hampshire,4.7,3127
33019,Sullivan County,R,False,C. Sununu,1,100.0,New Hampshire,48.9,10765
33019,Sullivan County,D,False,C. Van Ostern,2,100.0,New Hampshire,46.6,10244
33019,Sullivan County,L,False,M. Abramson,3,100.0,New Hampshire,4.5,995
37001,Alamance County,R,True,P. McCrory,1,100.0,North Carolina,53.0,36945
37001,Alamance County,D,False,R. Cooper,2,100.0,North Carolina,45.1,31436
37001,Alamance County,L,False,L. Cecil,3,100.0,North Carolina,1.8,1266
37003,Alexander County,R,True,P. McCrory,1,100.0,North Carolina,72.5,13191
37003,Alexander County,D,False,R. Cooper,2,100.0,North Carolina,25.4,4624
37003,Alexander County,L,False,L. Cecil,3,100.0,North Carolina,2.1,383
37005,Alleghany County,R,True,P. McCrory,1,100.0,North Carolina,67.3,3558
37005,Alleghany County,D,False,R. Cooper,2,100.0,North Carolina,30.9,1633
37005,Alleghany County,L,False,L. Cecil,3,100.0,North Carolina,1.8,96
37007,Anson County,D,False,R. Cooper,1,100.0,North Carolina,55.7,5777
37007,Anson County,R,True,P. McCrory,2,100.0,North Carolina,43.2,4484
37007,Anson County,L,False,L. Cecil,3,100.0,North Carolina,1.1,112
37009,Ashe County,R,True,P. McCrory,1,100.0,North Carolina,65.8,8783
37009,Ashe County,D,False,R. Cooper,2,100.0,North Carolina,32.0,4274
37009,Ashe County,L,False,L. Cecil,3,100.0,North Carolina,2.1,285
37011,Avery County,R,True,P. McCrory,1,100.0,North Carolina,73.6,5954
37011,Avery County,D,False,R. Cooper,2,100.0,North Carolina,24.1,1953
37011,Avery County,L,False,L. Cecil,3,100.0,North Carolina,2.3,187
37013,Beaufort County,R,True,P. McCrory,1,100.0,North Carolina,61.5,14542
37013,Beaufort County,D,False,R. Cooper,2,100.0,North Carolina,37.2,8790
37013,Beaufort County,L,False,L. Cecil,3,100.0,North Carolina,1.4,320
37015,Bertie County,D,False,R. Cooper,1,100.0,North Carolina,59.6,5562
37015,Bertie County,R,True,P. McCrory,2,100.0,North Carolina,39.8,3719
37015,Bertie County,L,False,L. Cecil,3,100.0,North Carolina,0.6,57
37017,Bladen County,R,True,P. McCrory,1,100.0,North Carolina,52.7,8272
37017,Bladen County,D,False,R. Cooper,2,100.0,North Carolina,46.1,7227
37017,Bladen County,L,False,L. Cecil,3,100.0,North Carolina,1.2,189
37019,Brunswick County,R,True,P. McCrory,1,100.0,North Carolina,60.3,40477
37019,Brunswick County,D,False,R. Cooper,2,100.0,North Carolina,37.4,25112
37019,Brunswick County,L,False,L. Cecil,3,100.0,North Carolina,2.3,1552
37021,Buncombe County,D,False,R. Cooper,1,100.0,North Carolina,59.3,81347
37021,Buncombe County,R,True,P. McCrory,2,100.0,North Carolina,37.6,51513
37021,Buncombe County,L,False,L. Cecil,3,100.0,North Carolina,3.1,4241
37023,Burke County,R,True,P. McCrory,1,100.0,North Carolina,63.4,23996
37023,Burke County,D,False,R. Cooper,2,100.0,North Carolina,34.4,13020
37023,Burke County,L,False,L. Cecil,3,100.0,North Carolina,2.3,855
37025,Cabarrus County,R,True,P. McCrory,1,100.0,North Carolina,56.6,51960
37025,Cabarrus County,D,False,R. Cooper,2,100.0,North Carolina,40.8,37422
37025,Cabarrus County,L,False,L. Cecil,3,100.0,North Carolina,2.6,2382
37027,Caldwell County,R,True,P. McCrory,1,100.0,North Carolina,69.6,25070
37027,Caldwell County,D,False,R. Cooper,2,100.0,North Carolina,27.8,10019
37027,Caldwell County,L,False,L. Cecil,3,100.0,North Carolina,2.5,918
37029,Camden County,R,True,P. McCrory,1,100.0,North Carolina,69.6,3392
37029,Camden County,D,False,R. Cooper,2,100.0,North Carolina,27.7,1351
37029,Camden County,L,False,L. Cecil,3,100.0,North Carolina,2.6,129
37031,Carteret County,R,True,P. McCrory,1,100.0,North Carolina,69.5,25760
37031,Carteret County,D,False,R. Cooper,2,100.0,North Carolina,28.4,10547
37031,Carteret County,L,False,L. Cecil,3,100.0,North Carolina,2.1,773
37033,Caswell County,R,True,P. McCrory,1,100.0,North Carolina,52.7,5506
37033,Caswell County,D,False,R. Cooper,2,100.0,North Carolina,45.9,4792
37033,Caswell County,L,False,L. Cecil,3,100.0,North Carolina,1.4,148
37035,Catawba County,R,True,P. McCrory,1,100.0,North Carolina,64.5,46031
37035,Catawba County,D,False,R. Cooper,2,100.0,North Carolina,33.0,23582
37035,Catawba County,L,False,L. Cecil,3,100.0,North Carolina,2.5,1799
